,AI.mean,AI.median,AI.sd,AI_Mod.mean,AI_Mod.median,AI_Mod.sd,DBE.mean,DBE.median,DBE.sd,DBE_O.mean,DBE_O.median,DBE_O.sd,KenMass.mean,KenMass.median,KenMass.sd,KenDef.mean,KenDef.median,KenDef.sd,NOSC.mean,NOSC.median,NOSC.sd,HtoC.mean,HtoC.median,HtoC.sd,OtoC.mean,OtoC.median,OtoC.sd,NtoC.mean,NtoC.median,NtoC.sd,PtoC.mean,PtoC.median,PtoC.sd,NtoP.mean,NtoP.median,NtoP.sd,GFE_0.mean,GFE_0.median,GFE_0.sd,GFE_7.mean,GFE_7.median,GFE_7.sd,GFEperC_0.mean,GFEperC_0.median,GFEperC_0.sd,GFEperC_7.mean,GFEperC_7.median,GFEperC_7.sd,lambdaO2_0.mean,lambdaO2_0.median,lambdaO2_0.sd,lambdaO2_7.mean,lambdaO2_7.median,lambdaO2_7.sd
ECA2_0038_06.a_p1,0.0584373226421693,0,0.164536032765237,0.145415527860639,0.0285714285714286,0.212201554242388,7.02088325915782,6,4.90763055992775,-2.30605956864088,-4,6.04306414230043,448.523765799294,441.936838989711,111.648580804987,0.356891656637624,0.33898561215085,0.142733058389538,-0.587156345802912,-0.666666666666667,0.62184920972818,1.48139018091214,1.57142857142857,0.403403481299681,0.465536302456423,0.461538461538462,0.185616686142579,0.0174782188482696,0,0.0429140495210521,0.0204566390382926,0,0.0267936656540915,0.478334749362787,0,0.706924891918204,1703.06261554262,1665.3,708.07616149097,-3198.64887320125,-3091.23045578491,1014.52844049857,77.033955855383,79.3,17.7227024772531,-147.390629404613,-148.397830257663,8.42768152162905,0.0472630062817693,0.041244839625061,0.0227993116035618,0.0417464258677342,0.0370557682711514,0.0190635805075311
ECA2_0038_07.a_p1,0.058709587029092,0,0.162196127910516,0.158505411117,0.05,0.217406067634355,7.23981900452489,6,4.79226413195315,-2.27532196310477,-3,5.57836113274253,446.047599735409,440.774821990106,112.149961967277,0.361089513486471,0.339257894801392,0.150154935275942,-0.526180824436737,-0.625,0.642581005375401,1.44729279637835,1.53658536585366,0.406973209031875,0.47891438127105,0.473684210526316,0.181191777712909,0.0165147756597026,0,0.0431318199964449,0.019523659335206,0,0.0268329366378517,0.429752066115702,0,0.667576301720896,1631.41775147929,1598.4,683.750934897406,-3121.9492614103,-3037.53045578491,969.696828291775,75.296153496447,78.1125,18.3135586531989,-146.623152686865,-147.650533458414,8.68417794685902,0.0488908496594588,0.0429762695226401,0.0232278709169503,0.043097633659824,0.0385064321576646,0.0193529146872705
ECA2_0038_08.a_p1,0.0572905326656634,0,0.147949110018924,0.175271312426883,0.0822072072072072,0.213844705913678,7.35940803382664,7,4.50665914702114,-2.24207188160677,-3,4.79199693448771,431.366767724435,429.727863063343,105.840122413843,0.35660987516384,0.338963086336548,0.148889032632584,-0.468843270906302,-0.555555555555555,0.660788412327062,1.41142326044819,1.5,0.41244830969272,0.490592777991545,0.5,0.178524183667157,0.013371387580729,0,0.0366623299738205,0.0175111115643607,0,0.026323538867157,0.348195329087049,0,0.590206948754931,1547.32463002114,1487.7,644.354076011472,-3017.64834126887,-2975.68047397596,881.609389460997,73.6620332208296,76.1333333333333,18.8324697513213,-145.880820907884,-146.627868873126,8.84911609568967,0.0504953925513685,0.0460104646007884,0.0220607798102406,0.044471185853284,0.0405643346478758,0.0184392297405887
ECA2_0038_09.a_p1,0.0501004546821823,0,0.149615857179985,0.13520467376119,0.0285714285714286,0.198534032871027,6.7022841656988,6,4.47534153387846,-2.47851335656214,-4,5.43999580990724,436.092161164345,430.622317773825,109.968700886034,0.351667949579352,0.334132759715686,0.147946993573047,-0.603810396366201,-0.6875,0.593039252246927,1.49708863694918,1.57142857142857,0.379754426335858,0.466890717011496,0.461538461538462,0.176592212713821,0.0173551568301176,0,0.0457514964561695,0.0207990318803106,0,0.0271167405538131,0.414258188824663,0,0.639331994382326,1657.24169570267,1618.2,662.183642982115,-3106.79395141503,-3006.73814249536,960.09934939341,77.5085962964367,79.89375,16.9016186890374,-147.582029983399,-148.556997770668,8.17869389677298,0.0480952631332044,0.0416229712204296,0.0224698944057469,0.0425468602786377,0.0376718243700657,0.0188696529028567
ECA2_0038_10.a_p1,0.0519917628126284,0,0.156484098540686,0.137536249294546,0.027027027027027,0.21066332178618,6.77846715328467,6,4.64530641520494,-2.51861313868613,-4,5.64108600422115,437.998866238277,432.825195268137,109.577742296316,0.355191189937349,0.335605078319475,0.147316239480183,-0.587273164812067,-0.685714285714286,0.602041653060793,1.4947609385818,1.57142857142857,0.3896064767052,0.474156507768187,0.470588235294118,0.18121343810839,0.0179421730961429,0,0.0469416573480607,0.0215256900492142,0,0.0276063340246298,0.426171529619805,0,0.677440081746616,1653.46182481752,1614.9,678.481395721253,-3111.99638714,-3018.46120262669,987.30445505579,77.0372851971439,79.8428571428571,17.1581871122326,-147.458195239542,-148.63229146029,8.36945335590558,0.0485056164197573,0.0416551544355244,0.0231363609644284,0.0428580923163837,0.0376838717939708,0.0194010795045284
ECA2_0039_01.a_p1,0.0371307293010544,0,0.139449869726084,0.125339527769901,0.0344827586206897,0.186539156601627,6.14867967853043,5,4.03861970802437,-2.66073478760046,-3,4.7062165896836,412.594772089055,408.476530756276,105.867288714365,0.36276358793763,0.325554339606583,0.177706522651452,-0.591207661152024,-0.666666666666667,0.603447068849075,1.51144136755065,1.57142857142857,0.364679187014097,0.478423115464965,0.470588235294118,0.169930046327489,0.0180741841182948,0,0.0533750899009583,0.0210757911345503,0,0.0286443227723282,0.294117647058824,0,0.594088525786005,1521.97095292767,1494.3,599.661879968467,-2869.64908741938,-2810.26892571924,859.002966791358,77.1494183428327,79.3,17.1982414621986,-147.493343238881,-148.377761607952,8.59052549792816,0.0518024211131356,0.0457734572745861,0.0239619600586063,0.045711924261497,0.0406417508236742,0.0198609368281199
ECA2_0039_02.a_p1,0.0497978562950229,0,0.158988783034039,0.15021106288546,0.0526315789473684,0.217072247193772,6.6598689002185,6,4.46652465122918,-2.35615440640932,-3,5.09807924795296,425.145269227502,420.589260477435,108.59514574446,0.349613813433572,0.321873158962546,0.158029889589633,-0.543064120720508,-0.64,0.657452470302672,1.4749659763926,1.54545454545455,0.400387471441318,0.476277380739687,0.464285714285714,0.178442529809237,0.0215074220803563,0,0.0568858221931641,0.0198645491867041,0,0.0277849125407638,0.38128078817734,0,0.680413738107407,1544.39912600146,1543.05,623.79810484306,-2943.33703228021,-2903.92276907447,881.505302142843,75.7773274405345,78.54,18.7373954036262,-146.700039122401,-147.908890827329,9.25898575339368,0.0515551534083586,0.0447746804345579,0.025995341280993,0.0454314611957868,0.0399119087928331,0.0214316882717732
ECA2_0039_03.a_p1,0.035672768112114,0,0.132156803177023,0.118574830397086,0.0303030303030303,0.176420139856424,6.03657880580958,5,3.86181610073709,-2.74502420656267,-3,4.59530939032918,417.184840031948,410.75632179051,103.98345363804,0.359770249976197,0.322185845441481,0.17487823131867,-0.638106561038601,-0.714285714285714,0.565810482294764,1.53323713613738,1.59090909090909,0.356884143359799,0.466283843301174,0.458333333333333,0.164948730830905,0.017632678421904,0,0.0515940505688327,0.021070209184208,0,0.0282163796344766,0.342141863699583,0,0.675715963561703,1577.45519096288,1548,601.536337190805,-2938.81206417053,-2881.01508236402,867.949731356277,78.4860369896001,80.6571428571429,16.1255987454008,-148.057139214275,-148.901793656884,8.13382303560235,0.0497087516352596,0.0441767177389411,0.0220805017576378,0.0440226897764884,0.0395755630262427,0.0186347689435088
ECA2_0039_04.a_p1,0.0446921397912382,0,0.158413528050172,0.136801025656754,0.0357598978288633,0.210968483963501,6.4356846473029,6,4.43765699832728,-2.51504149377593,-3,5.11941286307581,425.530619943163,420.677371209609,110.114312557056,0.371864528886479,0.333253822731535,0.17922984926842,-0.561444210239658,-0.666666666666667,0.645331544979312,1.49402558612156,1.56521739130435,0.39364671696186,0.482511571076682,0.470588235294118,0.179523633291732,0.0200094534384235,0,0.0557106681942873,0.0221132297861531,0,0.0293258349095498,0.371911573472042,0,0.714100258836648,1526.91317427386,1494.3,625.0393923135,-2902.40968814587,-2842.33814249536,883.267938287219,76.3011599918303,79.3,18.3919490319104,-147.228976103542,-148.195954570567,8.89116740421159,0.0518213484219825,0.0457734572745861,0.024933752117593,0.0455672725540159,0.0406227067597142,0.0202824987784293
ECA2_0039_05.a_p1,0.0465811734318358,0,0.157188607016398,0.137360019336692,0.0344827586206897,0.215459718504046,6.50981228668942,6,4.54783342569452,-2.50341296928328,-3,5.24573166310314,427.631479421243,423.646188536597,107.428970116858,0.356419368635732,0.325605558735845,0.163701575065712,-0.595381724582715,-0.689655172413793,0.632989154927613,1.50061460196944,1.57692307692308,0.391462766068775,0.471169941108663,0.461538461538462,0.175399622633982,0.018362586680531,0,0.0479013610039669,0.021300785223363,0,0.0279730471866048,0.366844919786096,0,0.643841017152241,1593.1263225256,1593.45,637.041436230791,-2999.55433503321,-2938.92275088341,903.896805425863,77.2683791506074,79.9551724137931,18.040190915437,-147.542919339985,-148.567314362023,8.72570412545871,0.0496309069472248,0.0431605019916575,0.0237333745989721,0.0437283156621364,0.0388618017536767,0.0191463096940867
ECA2_0039_06.a_p1,0.0522707249657413,0,0.166743384731626,0.138531048230033,0.032258064516129,0.215587440944372,6.55758313057583,6,4.88522727366894,-2.43065693430657,-3,5.76386738884345,432.936690335217,424.771553327649,115.963661088701,0.355814235167131,0.323732592856402,0.16727087285709,-0.592645240082764,-0.695652173913044,0.649535527146567,1.50567494668891,1.57692307692308,0.401043623149386,0.470230586639249,0.458333333333333,0.188736301109948,0.0204103888473268,0,0.0525134204544814,0.0210493483969575,0,0.0279446290087495,0.392197125256673,0,0.74647558205632,1592.64756690998,1557.9,638.769119552181,-3003.06513756647,-2949.73814249536,902.224075930538,77.1903893423588,80.1260869565217,18.5117625236771,-147.455113221576,-148.63229146029,9.06599865034473,0.0495475951095815,0.0434515844661976,0.0238272399665193,0.0436868108892652,0.039031142173021,0.0193860126012375
ECA2_0039_07.a_p1,0.0491247634579263,0,0.168242261416737,0.130120457137841,0.0222222222222222,0.223462477289643,6.21832061068702,5,4.66032242674142,-2.46666666666667,-4,5.52355936681691,423.280372271337,416.666371515288,110.259118351905,0.364078966816705,0.321180903285153,0.180611766813703,-0.618288202077801,-0.727272727272728,0.650657384514522,1.52449308275552,1.6,0.398627697108253,0.466628305173799,0.454545454545455,0.18490629991732,0.021410313440432,0,0.0563742906276281,0.0221340683456999,0,0.0289848855031029,0.374055415617128,0,0.71191050839046,1572.54,1551.3,643.284230499844,-2940.02802996674,-2865.2458292058,912.341661860292,77.9212137592173,81.0272727272727,18.5437354586639,-147.851556880512,-149.124984082827,8.96604792117352,0.0504917146285431,0.0435872598930757,0.0250452026708978,0.0445084212506976,0.0391313759626347,0.0202142481944396
ECA2_0039_08.a_p1,0.0424805115925966,0,0.149946918349516,0.132690598247324,0.032258064516129,0.210153053088131,6.47902783222266,6,4.42446974729348,-2.68404547236378,-4,5.13302802698121,429.914317244589,426.697049276759,107.941928497348,0.352245498980681,0.325930707096745,0.154718370296767,-0.578010412082983,-0.666666666666667,0.632609765453118,1.50623197459261,1.57692307692308,0.385636338487032,0.476143222429869,0.466666666666667,0.174315266916135,0.0211552524156394,0,0.0563370186914111,0.020696574294707,0,0.0275061397344091,0.402805611222445,0,0.679305905929035,1588.93606428851,1591.8,625.032538378755,-3002.85844566214,-2951.7612390088,892.825232697215,76.773296744365,79.3,18.0293783154139,-147.216915714144,-148.377761607952,8.95047021166643,0.0499504834754284,0.0431984920109282,0.0247290916604887,0.0440582845964441,0.038904132891555,0.0202942658104856
ECA2_0039_09.a_p1,0.0502625551731203,0,0.166290876396212,0.148040735761397,0.0476190476190476,0.220286840540117,6.6930405965203,6,4.65919066347719,-2.39188069594035,-3,5.30422506184352,429.577273331147,424.683615852744,109.731811562112,0.363116938833929,0.329409611094661,0.168055756350554,-0.536967236628909,-0.646110056925997,0.663822267325174,1.4769949153933,1.54545454545455,0.404565456869203,0.481745530891282,0.470588235294118,0.182160614097451,0.0213323407897868,0,0.0556782205190574,0.0209053800365593,0,0.0286800457476793,0.379719525350593,0,0.684871010759404,1535.43032311516,1538.1,623.775834663887,-2937.13266102946,-2890.17661242969,874.430439844786,75.6035662439239,78.7141366223909,18.9189346187675,-146.778682977391,-147.953545187388,9.20255840108322,0.0515202235758765,0.0448320761421855,0.0257054080307453,0.0452918178903551,0.0401916486463622,0.0206614862803263
ECA2_0039_10.a_p1,0.0493970751721071,0,0.161855476852628,0.139793552601244,0.0384615384615385,0.213197582975063,6.73832790445168,6,4.74962596472839,-2.46362649294245,-4,5.55647375607351,433.098271344952,429.686287417518,110.929589718585,0.351570773094988,0.326009559523015,0.152913193455149,-0.570036498893009,-0.666666666666667,0.637584497922101,1.49229228154529,1.56521739130435,0.395079782990464,0.475019526369703,0.461538461538462,0.181620075748145,0.0203143768725701,0,0.0511147716856361,0.0207720492345122,0,0.0275783540042009,0.405330882352941,0,0.682444521694443,1604.71009771987,1598.4,640.065209840966,-3040.95448958824,-2995.55351591625,918.410327126881,76.5460402184508,79.3,18.1711581907799,-147.148862157922,-148.279865510899,8.92096938570536,0.0495398451047721,0.0429762695226401,0.0242681707593527,0.0436715760260437,0.0385064321576646,0.0198878109664719
ECA2_0040_01.a_p1,0.0454737997575223,0,0.14353919624215,0.130083359617483,0.0344827586206897,0.187236575106763,6.73372781065089,6,4.34244784700313,-2.65049309664694,-4,5.43739343702125,437.308236754924,434.802227579055,107.846093715175,0.360518139359187,0.338991891288686,0.145763299693541,-0.593429588673287,-0.642857142857143,0.551452691743738,1.49821395937122,1.55555555555556,0.356952445789018,0.479718406467185,0.473684210526316,0.174918819738018,0.0165119618668122,0,0.0438981485574123,0.02300338108566,0,0.0278696469198955,0.353998203054807,0,0.597149033008233,1642.10650887574,1608.3,636.119458701737,-3094.29159358502,-3029.6458292058,941.474577907242,77.2127432771887,78.6214285714286,15.7164017146965,-147.661018604714,-148.377761607952,7.77739135001718,0.0484578607216945,0.0426683776084957,0.0224536863416795,0.0428070132234042,0.0380314406032666,0.0186742609257296
ECA2_0040_02.a_p1,0.0484853776299227,0,0.146800202614287,0.131262385344662,0.032258064516129,0.189749795582274,6.80137772675086,6,4.40015640123776,-2.53769613471106,-4,5.58758526425076,439.01967286728,436.650404295735,108.438871711481,0.357671278690258,0.338745457552307,0.145472274719937,-0.608557776923084,-0.666666666666667,0.541260982147316,1.49888199852857,1.56,0.357297572786107,0.471674920647084,0.466666666666667,0.173342260455711,0.016832816796595,0,0.0432692710633159,0.0227764547877735,0,0.0274259085218697,0.390814558058925,0,0.614046786171445,1676.01331802526,1658.7,645.725626847135,-3142.66789526912,-3083.3458292058,958.601003988152,77.6438966423079,79.3,15.4259379911985,-147.793945340869,-148.497555384124,7.67092717210576,0.047666227221592,0.0414934361862717,0.022501687509092,0.0421556578626238,0.0372779376128734,0.0188619169555192
ECA2_0040_03.a_p1,0.0568323720159246,0,0.164281811343382,0.139801765883197,0.032258064516129,0.206762551718777,7.13264580369844,6,4.8998334907791,-2.22724039829303,-4,6.00355027731319,454.465563946726,446.729012350949,115.267987021899,0.363090457920849,0.339834450365004,0.1487100147931,-0.600679586908456,-0.688577586206896,0.584011388686392,1.48634781128007,1.56666666666667,0.380280198199687,0.461691918929491,0.454545454545455,0.178834905082307,0.0192042650585299,0,0.047479470462737,0.0215782129689809,0,0.027122228802139,0.459209419680404,0,0.683666866651924,1724.54573257468,1678.5,697.202250431965,-3235.0021364618,-3136.03428094908,1028.10261759328,77.419368226891,79.9244612068966,16.6443245775622,-147.557250753647,-148.468665126644,8.04992486560528,0.0466354862404518,0.0402159207214111,0.022894466459349,0.0412406767413031,0.0363976497120894,0.0194213330917475
ECA2_0040_04.a_p1,0.0577082269530324,0,0.159829781028921,0.145546629686854,0.0434782608695652,0.205069688621707,7.1800470272086,6,4.76171076184895,-2.16593886462882,-3,5.87510083992826,446.081799083133,440.616241195107,111.971192634318,0.357225307110833,0.33898302644036,0.140442687925986,-0.576955061458337,-0.666666666666667,0.582606826286744,1.47347544581787,1.53846153846154,0.378026341570643,0.467802561453685,0.461538461538462,0.183536445125912,0.0184401211408845,0,0.046264954899167,0.0212810860962624,0,0.0272048242252344,0.431006493506494,0,0.662403098655256,1684.68955324152,1658.7,681.93682650062,-3181.68051492003,-3098.36888933713,1007.29930222448,76.7432192515626,79.3,16.6042945491722,-147.281067944949,-148.059599292529,8.13415021615747,0.0477753390727121,0.0416075599048028,0.0231052661589931,0.0421969718691222,0.0374417816668338,0.0193654219734181
ECA2_0040_05.a_p1,0.0560812601241621,0,0.152339784485229,0.156526948789548,0.0555555555555556,0.207977888693208,7.34066666666667,6,4.64037971832036,-2.292,-3,5.45753279618246,445.32478793043,440.756663838017,110.093904626322,0.360340516423685,0.342807567792306,0.140884107216835,-0.524898380438695,-0.615384615384615,0.593228652788203,1.44464367708954,1.52631578947368,0.389777418634092,0.481079947845084,0.476190476190476,0.172443594459899,0.0159229625599442,0,0.0419845402487801,0.0201478206833084,0,0.0268876183252739,0.439316239316239,0,0.67599146396953,1632.2211,1598.4,651.881796956977,-3133.27356619415,-3066.29967256102,953.426257595239,75.2596038425028,77.8384615384615,16.9070166044638,-146.665971522278,-147.650533458414,8.14036212284096,0.0486116548492482,0.0431605019916575,0.0223421628572573,0.0429061072525178,0.0385348698059033,0.0187662852956051
ECA2_0040_06.a_p08,0.0500277603003955,0,0.148757488192212,0.136838262027099,0.04,0.194267965302662,6.77773422187378,6,4.50424528742988,-2.4264994119953,-4,5.52917285023219,435.185798514847,432.594106670134,108.118342474471,0.348971051556364,0.333251226297477,0.140650183661504,-0.592641972543039,-0.666666666666667,0.560505666865603,1.49224870982243,1.55555555555556,0.370893063471453,0.470425291827862,0.466666666666667,0.175575484736553,0.0165976933000548,0,0.0453042305637482,0.0210558351293871,0,0.0275969566963327,0.390625,0,0.667460426774407,1636.05052920423,1608.3,632.289874654732,-3085.01839197888,-3022.50739565358,933.801108181127,77.1902962174766,79.3,15.9744115056697,-147.561142834314,-148.195954570567,7.86056048025882,0.0485564397266562,0.0426683776084957,0.022292309138386,0.0429173460673926,0.0380488809377521,0.0186585786944286
ECA2_0040_07.a_p08,0.0559129030587652,0,0.164050515049941,0.142980492574261,0.0384615384615385,0.207847306485103,7.11435878699306,6,4.85412970393544,-2.39897698209719,-4,6.02365940581491,446.09888533744,442.770038624106,111.492955792741,0.360635469621658,0.342807567792306,0.140734870602278,-0.562017305658951,-0.636363636363637,0.579122360906194,1.47502843524249,1.54838709677419,0.381513864096044,0.477398653143622,0.470588235294118,0.180241090030986,0.0177103105981346,0,0.0455664967903303,0.0215091511620413,0,0.0272755714550989,0.390008764241893,0,0.682774332702105,1649.33522104494,1611.6,644.585643052795,-3137.36001714442,-3066.29967256102,952.583214243247,76.3174932112801,78.4363636363636,16.5049872858265,-147.169907993356,-148.158339321453,8.14247664284875,0.0480310139948567,0.0426362803995653,0.0221647404334415,0.0424144357250247,0.0378309158336314,0.0184111932668582
ECA2_0040_08.a_p08,0.056098191328506,0,0.170233833013623,0.142245539162489,0.0344827586206897,0.211692433622935,7.06292585170341,6,5.0142187818737,-2.30741482965932,-4,6.23655612078132,446.354304078823,441.645567775936,111.22382009151,0.366436258683575,0.341216419011971,0.153841523287424,-0.569303711100707,-0.666666666666667,0.591318013065809,1.48030130754318,1.5625,0.389471101861451,0.474615971989829,0.466666666666667,0.185164146775305,0.0192185306249556,0,0.0473356749744009,0.0217592553361577,0,0.0276656802077343,0.4373795761079,0,0.71316972952578,1646.75987975952,1611.6,647.979240250407,-3123.60090833827,-3035.50735927147,949.289681690767,76.5251557663701,79.3,16.8525633723755,-147.218638789716,-148.195954570567,8.18339114300735,0.0480785841336746,0.0422610060750558,0.0220951595633887,0.0424585509801655,0.0378309158336314,0.018353435540993
ECA2_0040_09.a_p1,0.0405800219553404,0,0.134175298171675,0.129189153254116,0.0303030303030303,0.18823985701578,6.69327073552426,6,4.2109504185232,-2.9131455399061,-4,5.15682506390035,437.30589823255,434.710973981618,108.344732528185,0.374394474994672,0.348520109955814,0.157678839528106,-0.567990827687929,-0.630075187969925,0.5501919546724,1.4934118132605,1.55555555555556,0.362440425359475,0.491181261749558,0.48,0.171894615546842,0.0162022885554857,0,0.0443870823938872,0.0231396354570307,0,0.0278017285595465,0.353669319186561,0,0.657517638193631,1605.24600938967,1588.5,609.400374340466,-3053.05011911052,-2983.83045578491,897.254455413013,76.487738589106,78.2571428571429,15.6804707081634,-147.379347019499,-148.377761607952,7.76921057898256,0.0489290966935635,0.0431984920109282,0.0212582861240096,0.0432868988774951,0.038904132891555,0.0179542329642798
ECA2_0040_10.a_p1,0.0571241222548268,0,0.148557188556887,0.152001323477614,0.0555555555555556,0.198208430751598,7.29677419354839,6,4.7251213754368,-2.10844854070661,-3,5.70065388546971,443.160767739095,438.719946393945,108.985226857555,0.345898927571716,0.335404890190489,0.123805484943601,-0.566673637143544,-0.642857142857143,0.577433401876522,1.46315502202249,1.53333333333333,0.379992140474978,0.466211457764593,0.461538461538462,0.175760905317908,0.0177620452931534,0,0.0468971992749949,0.0197570323414244,0,0.0263818743182651,0.438679245283019,0,0.666860241381849,1684.07271889401,1655.4,676.351645908852,-3190.21024819935,-3117.97657604758,1002.2088748089,76.450198658591,78.6214285714286,16.4568519534809,-147.019813957438,-147.908890827329,8.1067459917569,0.047516671820561,0.0416229712204295,0.0225006136597954,0.0420544733466604,0.0374524884572173,0.0191282986171742
ECA2_0041_01.a_p1,0.0547996974109185,0,0.141822167214936,0.16037585812491,0.0810810810810811,0.195972943501629,7.28334357713583,7,4.54897039329404,-1.99815611555009,-3,5.26149843644457,433.650393081281,430.611469444857,109.666181129663,0.328132330315077,0.320216108861587,0.114591654357474,-0.544148532378161,-0.592592592592593,0.57025949168245,1.4566924391524,1.5,0.381327376260585,0.465607283667468,0.464285714285714,0.17446049062659,0.0208613458773723,0,0.0556384346772085,0.0179447138442406,0,0.0258607664721518,0.357205240174672,0,0.733145737217703,1618.68374308543,1557.9,631.777910040002,-3094.01573769048,-3043.39198585058,932.711155734174,75.8082331727776,77.1888888888889,16.2523955129498,-146.471420427788,-147.10511234626,8.14769092371012,0.0486870194382499,0.0440016714492041,0.0212220798107034,0.0431705800398419,0.0389052612750465,0.0182717014580946
ECA2_0041_02.a_p1,0.0541850572592127,0,0.150090569967208,0.129614903057966,0.0204081632653061,0.188679037697204,7.02496194824962,6,4.58728957839801,-2.48919330289193,-4,6.0583557412998,446.92292960846,441.627378107235,118.778586633445,0.338049348538973,0.333620038690185,0.108947129268589,-0.571463155192902,-0.625,0.515065862138994,1.50396977072864,1.5625,0.352666272960293,0.472149564073721,0.473684210526316,0.182891655553377,0.0261386702915418,0,0.0611639160677673,0.0202895052909129,0,0.0261680696813569,0.420699925539836,0,0.76885370676537,1680.55168949772,1611.6,674.658846305773,-3177.48294972494,-3073.43810611325,1042.51762211469,76.5866999229977,78.1125,14.6793770709613,-146.816134014958,-147.715983991872,7.7405148118994,0.0480288483980302,0.0426683776084957,0.0221858715009046,0.0426953197393758,0.0377409573197608,0.0192025836942948
ECA2_0041_03.a_p1,0.0589593387720505,0,0.152401337464918,0.137377542259383,0.0303030303030303,0.188963343040208,6.58810668998688,6,4.45498514116881,-1.75163970266725,-3,5.93877081905487,409.232494609233,404.651479890044,103.817140583966,0.315071410493838,0.302650013783079,0.114703746041716,-0.596180959417902,-0.631578947368421,0.523949306655498,1.51939903491869,1.56,0.367629932159435,0.453298158624837,0.454545454545455,0.193389512938664,0.0357203644714812,0,0.0753060097349767,0.0209987508477886,0,0.0273132710562636,0.425,0,0.938144047907672,1552.59024923481,1481.1,621.397837525553,-2914.67570538141,-2787.3612390088,933.530724550479,77.2911573434102,78.3,14.9325552396817,-146.837330651791,-147.799284670819,8.34009387132476,0.0511186078716405,0.0466361154071423,0.021890207007354,0.0456290203173312,0.0420348748140433,0.0192680767606997
ECA2_0041_04.a_p1,0.0510850035527488,0,0.140562904608199,0.131329663367835,0.027027027027027,0.18161981630345,6.88998724489796,6,4.33512583216433,-2.23246173469388,-3,5.71194599763294,432.966500601717,428.770079375351,112.130096734522,0.323720218471954,0.319358147427636,0.10382000926689,-0.570259092121876,-0.622844827586207,0.518588977799404,1.50767998300362,1.55555555555556,0.35122521305988,0.464499385036161,0.464285714285714,0.184219500951289,0.0321717651001524,0,0.0687908385436419,0.0198890751146782,0,0.0263610694927212,0.467259498787389,0,0.852335459783268,1628.90883290816,1551.3,644.364273630131,-3078.80309694885,-2981.80735927147,981.159157251457,76.5523841254735,78.0510775862069,14.779785867283,-146.53156144101,-147.383609863739,7.96938695419164,0.0491090579288657,0.0445286450524389,0.0220545426500824,0.0437656595869717,0.039430927274803,0.019268420873135
ECA2_0041_05.a_p1,0.0506778357373514,0,0.145692911765873,0.120427593541592,0,0.183578380151483,6.70816516609749,6,4.4123512153098,-2.65942253958398,-4,5.93090093304685,442.002863262771,436.597574616578,115.782844734647,0.328973182513616,0.326003668370447,0.102795948086922,-0.595174017414535,-0.64,0.512485038212831,1.52550126179456,1.58333333333333,0.34695386281205,0.471320000247215,0.470588235294118,0.182920629168254,0.0258052917802266,0,0.0613635637103851,0.0202790681123739,0,0.0263685179044808,0.419478527607362,0,0.761479174823934,1684.50260788575,1608.3,687.416929341102,-3156.83396699781,-3045.41508236402,1045.13470846484,77.2624594963142,78.54,14.6058235890657,-147.108744510719,-147.908890827329,7.72085167578248,0.0482518195112053,0.0426683776084957,0.0226505842451268,0.0428959745886651,0.0381094513580261,0.0195703923053015
ECA2_0041_06.a_p1,0.0583698021270724,0,0.156022965400012,0.139920937414578,0.0256410256410256,0.196781643666997,6.8446876103071,6,4.72796937413213,-2.32862689728203,-3,6.16896759138709,425.334693386718,423.599962288817,105.898709012967,0.329424725594348,0.324055138331971,0.10838135177748,-0.527354024175196,-0.56,0.5212917391183,1.49205137020464,1.53333333333333,0.372262511354532,0.487129771747557,0.5,0.189234536096336,0.0251355858303191,0,0.062855950765418,0.0203957579584344,0,0.0271183418910349,0.33996383363472,0,0.8195427477764,1534.59477585598,1467,610.25569540906,-2951.10910500019,-2842.33814249536,934.34047948261,75.3295896889931,76.26,14.8568145648716,-146.474765878278,-146.96862269207,7.86360734406117,0.0514912810128521,0.0473821189607587,0.0212247622432067,0.0456272986705253,0.0420348748140433,0.0182568264656909
ECA2_0041_07.a_p1,0.0495597587600747,0,0.143422773773981,0.115395748004186,0,0.179237116697118,6.87636932707355,6,4.74418095545159,-2.69827856025039,-4,6.26529788491741,458.648016958886,451.679647655046,127.306430512949,0.340376727279514,0.334924745298423,0.112634303033074,-0.642647153586641,-0.684210526315789,0.482238509924772,1.53503990511432,1.58823529411765,0.336549836231057,0.460480092160062,0.461538461538462,0.175795626511271,0.0218622201532315,0,0.0527393059439851,0.0207677513668289,0,0.0259370735371387,0.394542772861357,0,0.770258794157685,1779.67183098592,1725.6,696.720637398037,-3307.44658479954,-3207.79198585058,1098.60079481159,78.6154438772193,79.8,13.743797532856,-147.809489622326,-148.525625399992,7.22210734865948,0.0453305450829222,0.0395767171356141,0.0208836580134363,0.0403659940625549,0.0355266803548582,0.0180419914230736
