,ECA2_0033_01.a_p08,ECA2_0033_02.a_p08,ECA2_0033_03.a_p08,ECA2_0033_04.a_p08,ECA2_0033_05.a_p08,ECA2_0033_06.a_p08,ECA2_0033_08.a_p08,ECA2_0033_09.a_p08,ECA2_0033_10.a_p08
565.083451964235,1,1,1,1,1,1,1,1,1
565.098387286825,0,1,0,0,0,0,0,0,0
565.119779890364,1,1,1,1,1,1,1,1,1
565.156203136489,1,1,1,1,1,1,1,1,1
565.192650609653,1,0,1,1,1,0,1,1,1
565.193024208815,0,1,0,0,0,1,0,0,0
565.221059110238,0,0,0,1,1,0,0,0,0
565.257407441342,0,0,0,1,1,0,0,0,0
565.257889384347,1,0,0,0,0,0,0,0,0
565.265827766434,0,1,1,0,0,0,0,0,0
566.130004031651,0,0,1,0,0,0,0,0,0
567.026368711695,0,1,0,0,1,1,0,1,1
567.026791680557,0,0,1,0,0,0,0,0,0
567.041518537366,1,1,1,0,1,1,1,1,1
567.062669499159,1,1,1,0,1,1,1,1,1
567.063023004795,0,0,0,1,0,0,0,0,0
567.077899735266,1,1,1,1,1,1,1,0,1
567.07827839472,0,0,0,0,0,0,0,1,0
567.099035069083,1,1,1,1,1,1,1,1,1
567.114169343831,1,1,1,0,0,1,0,1,1
567.1145446882,0,0,0,0,0,0,1,0,0
567.135397032383,1,1,1,1,1,1,1,1,1
567.150760148208,0,0,1,0,1,0,0,0,1
567.153540884214,0,1,0,0,0,0,0,0,0
567.162816659443,0,0,0,0,1,0,0,0,0
567.163930765733,0,0,0,1,0,0,0,0,0
567.171811167644,1,1,1,1,1,1,1,1,1
567.187147703298,1,0,0,1,0,0,0,0,0
567.187451541044,0,0,0,0,1,0,0,0,0
567.200176224462,0,0,0,1,0,0,0,0,0
567.223459842812,1,1,1,1,1,0,0,0,1
567.223839318342,0,0,0,0,0,0,0,1,0
567.236570949679,1,0,1,1,1,1,0,0,0
567.273030287462,0,0,0,1,1,0,0,0,0
567.284555837494,0,1,0,0,0,0,0,0,0
567.317938920037,1,0,0,0,0,0,0,0,0
568.073352763261,0,1,0,0,0,0,0,0,0
568.094538645222,0,1,0,0,0,0,0,0,0
568.240229900947,0,0,0,1,0,0,0,0,0
568.4042269193,0,1,0,0,0,0,0,0,0
569.020926814992,1,1,1,0,1,1,1,1,1
569.042122718229,1,1,1,0,0,1,1,1,1
569.057335213629,1,1,1,1,1,1,1,1,1
569.07846230702,1,1,1,1,1,1,1,1,1
569.093642390207,1,1,1,1,1,1,1,1,1
569.114776830808,1,1,1,1,1,1,1,1,1
569.130347806858,1,0,0,0,1,0,0,0,1
569.143022934166,0,0,0,1,0,0,0,0,0
569.151143735161,1,1,1,1,1,1,1,1,1
569.166296567555,1,1,1,0,1,0,0,0,0
569.179400145612,0,0,0,1,0,0,0,0,1
569.279105933344,0,1,0,0,0,0,0,0,0
569.288610538089,0,0,0,0,1,0,0,0,0
569.369902188117,0,0,0,0,0,1,0,0,0
570.052539336023,0,1,1,0,0,0,0,0,0
570.154203156035,0,1,0,0,0,0,0,0,0
570.219520319525,0,0,0,0,1,0,0,0,1
570.2922599646,0,0,0,0,0,0,0,1,0
570.419786407872,1,1,1,0,0,0,0,0,0
570.99993941934,0,1,0,0,0,0,0,0,0
571.000299071176,0,0,1,0,0,0,0,1,0
571.036420933868,1,1,1,1,1,1,1,1,1
571.05762640199,1,1,1,0,1,1,1,1,1
571.072839690259,1,1,1,1,1,1,1,1,1
571.094039894944,1,1,1,0,1,1,1,1,1
571.109392449363,1,0,1,0,0,0,0,0,1
571.109774996283,0,0,0,0,0,0,0,1,0
571.129078638032,0,1,0,0,0,0,0,0,0
571.130449281136,1,0,0,0,1,0,0,0,1
571.130893868774,0,0,1,0,0,1,1,1,0
571.131236801511,0,1,0,0,0,0,0,0,0
571.145748004149,1,0,1,1,1,1,0,1,1
571.14617713318,0,1,0,0,0,0,0,0,0
571.16686091731,1,1,1,0,1,1,1,1,1
571.174109444242,0,1,0,0,0,0,0,0,0
571.182182786382,1,1,1,1,1,0,0,0,1
571.182609752604,0,0,0,0,0,0,0,1,0
571.195588498862,0,0,0,0,1,1,0,0,0
571.218857942719,1,1,0,0,1,0,0,0,1
571.309743623559,0,0,0,1,0,0,0,0,0
571.385342951598,0,0,0,0,0,0,0,1,1
571.385739205571,0,0,0,0,0,1,0,0,0
572.067991038631,0,0,0,0,0,1,0,0,1
572.068403064752,0,0,0,0,1,0,0,1,0
572.104406878313,0,0,0,0,0,0,0,1,0
572.104831183282,0,1,0,0,0,0,0,0,0
572.110992026761,0,1,0,1,1,1,1,0,0
572.14071814865,0,0,1,0,0,0,0,0,0
572.235287025327,0,1,0,0,0,0,0,0,0
572.435264284428,1,1,1,0,0,1,0,1,1
573.01557166768,0,1,0,0,1,1,0,0,1
573.01603285805,0,0,1,0,0,0,1,1,0
573.031260483189,0,0,0,0,0,0,0,1,0
573.031999025851,0,1,0,0,0,0,0,0,0
573.052195846218,1,1,1,1,1,1,1,1,1
573.073370811211,1,1,1,0,1,1,1,1,1
573.088456446702,1,1,1,1,0,1,1,1,1
573.088893095713,0,0,0,0,1,0,0,0,0
573.109873675411,0,0,1,0,0,0,0,1,1
573.124769040663,1,1,1,1,1,1,1,1,0
573.125166426087,0,0,0,0,0,0,0,0,1
573.145873497719,0,1,1,0,1,0,1,1,1
573.14628713112,0,0,0,0,0,1,0,0,0
573.161201074572,1,1,1,1,1,1,0,1,1
573.17422951105,0,0,0,1,0,0,0,0,0
573.182756682459,0,1,0,0,0,0,0,0,0
573.197595336249,1,1,1,0,0,1,0,1,1
573.197988680371,0,0,0,1,1,0,0,0,0
573.233992913364,1,0,1,0,1,1,0,0,0
573.23435017052,0,0,0,1,0,0,0,0,0
573.288984667441,0,0,0,1,0,0,0,0,0
573.419677702583,0,0,0,0,0,0,0,1,0
574.047408607997,0,0,1,0,0,0,0,1,1
574.047859316175,0,1,0,0,0,0,0,0,0
574.083790481244,0,1,0,0,1,1,0,1,1
574.120262696696,0,0,0,0,1,0,0,0,0
574.272913259563,0,0,0,1,0,0,0,0,0
574.29413358878,0,0,0,0,1,0,0,0,0
574.451100259981,0,1,1,0,0,1,1,1,0
575.031406729853,1,1,1,1,1,1,1,1,1
575.067807720103,1,1,1,1,1,1,1,1,1
575.089063667901,0,1,0,0,0,1,0,1,1
575.104190203675,1,1,1,1,1,1,1,1,1
575.125373394197,0,0,0,0,0,0,0,1,1
575.125844247207,0,1,0,0,0,0,0,0,0
575.140688670541,1,1,1,1,1,1,1,1,1
575.177037786709,1,1,1,1,1,1,1,1,1
575.198508148286,0,0,1,1,0,0,0,0,1
575.226883129949,0,1,0,0,0,0,0,0,0
575.234915025241,1,0,0,0,0,0,0,0,0
575.249684375955,1,0,1,1,1,0,0,1,0
575.250080542065,0,1,0,0,0,1,0,0,0
575.271258632667,0,1,0,0,0,0,0,0,0
575.273922774998,0,0,0,0,0,0,0,0,1
575.285680312304,0,0,1,0,0,0,0,0,0
575.307593607921,1,0,1,0,0,0,0,0,0
575.435062512094,1,1,1,1,1,1,1,1,1
575.471442910267,0,0,1,0,0,1,0,1,0
576.062783404785,0,1,1,0,0,0,0,0,1
576.063203591787,0,0,0,0,0,0,0,1,0
576.099205900863,0,1,0,0,0,0,0,0,0
576.099604329473,0,0,1,0,1,0,0,0,0
576.26663581758,0,1,0,0,0,0,0,0,0
577.010723390836,0,1,1,0,0,0,0,1,0
577.047135670195,1,1,1,1,1,1,1,1,1
577.06249638855,0,1,1,0,0,0,0,1,0
577.062970857006,0,0,0,0,0,1,0,0,0
577.083450652242,1,1,1,1,1,1,1,1,1
577.11978863179,1,1,1,1,1,1,1,1,1
577.134938577132,0,0,0,0,0,0,0,1,0
577.150639277402,0,0,0,0,0,0,0,0,1
577.156181344833,1,1,1,1,1,1,1,1,1
577.192442685704,1,1,0,1,1,1,1,1,1
577.192873873744,0,0,1,0,0,0,0,0,0
577.220556531696,0,0,0,0,1,0,0,0,0
577.220996738743,0,0,0,1,0,0,0,0,0
577.228842181521,1,0,1,0,1,1,0,1,1
577.22926463827,0,1,0,1,0,0,1,0,0
577.265260588823,1,1,0,1,1,1,0,0,0
577.265954392958,0,0,0,0,0,0,0,1,0
577.286913597566,0,0,0,0,0,0,0,1,0
577.301717729007,0,0,0,0,0,1,0,0,0
577.305346182294,0,1,0,0,0,0,0,0,0
577.315337587909,0,0,0,0,1,0,0,0,0
578.04248347313,0,0,1,0,0,0,0,0,0
578.078986329559,1,1,0,0,0,0,0,1,0
578.115121156012,0,1,0,0,1,0,0,0,0
578.209350795139,1,0,0,0,0,0,0,0,0
579.026299336724,1,1,1,0,1,1,1,1,1
579.041468976282,1,1,1,0,1,1,0,1,1
579.062665420803,1,1,1,1,1,1,1,1,1
579.077996905044,1,1,1,1,1,1,0,1,1
579.099008019376,1,1,1,1,1,1,1,1,1
579.11038701097,0,1,0,0,0,0,0,0,0
579.114336983046,0,1,1,0,1,0,0,1,0
579.135426017161,1,1,1,1,1,1,1,1,1
579.150758633588,0,0,0,0,1,0,0,0,0
579.171855053951,1,0,1,1,1,1,1,1,1
579.172234627329,0,1,0,0,0,0,0,0,0
579.200190052298,0,0,0,1,0,0,0,0,0
579.208271130283,1,1,1,1,1,1,1,1,1
579.236660617688,0,0,0,1,0,0,0,0,0
579.284510051837,0,1,0,0,0,0,0,0,0
579.317744374262,0,0,0,0,1,0,0,0,0
579.393685117319,0,1,0,0,0,0,0,0,0
580.130691263493,0,1,0,0,1,0,0,0,1
580.167046195128,0,0,0,0,0,0,1,0,0
580.203186895425,0,0,0,1,0,0,0,0,0
580.297843311458,0,0,0,0,0,1,0,0,0
581.020885790861,0,1,1,0,0,1,0,1,1
581.042007546096,1,1,1,0,1,1,1,1,1
581.057161644375,1,1,0,0,1,1,1,1,1
581.057587550962,0,0,1,1,0,0,0,0,0
581.078413358105,1,1,1,1,1,1,1,1,1
581.093761771847,1,1,1,0,1,0,1,1,1
581.0941964498,0,0,0,0,0,1,0,0,0
581.114829532437,1,1,1,1,1,1,1,1,1
581.130106485901,0,0,1,0,1,0,0,0,0
581.151157465227,1,1,1,1,1,1,1,1,1
581.16665395721,1,1,0,0,0,0,0,0,0
581.187966954698,0,1,0,0,0,0,0,0,0
581.215808690421,1,0,0,1,1,0,0,0,0
581.252193664858,0,1,1,0,0,0,0,0,0
583.021190015916,0,0,1,0,0,0,0,0,0
583.036590767757,1,1,1,1,1,1,1,1,1
583.057704424877,1,1,1,1,1,1,1,1,1
583.072906221626,0,1,1,0,1,1,0,1,1
583.073284606085,1,0,0,1,0,0,1,0,0
583.094139859852,1,1,1,1,1,1,1,1,1
583.109376729667,1,1,1,0,1,1,1,1,0
583.109811571523,0,0,0,1,0,0,0,0,1
583.130449298251,1,1,1,1,1,1,1,1,1
583.145756474082,1,1,1,0,1,1,0,1,1
583.166184513068,0,0,0,1,0,0,0,0,0
583.166819083723,1,1,1,0,1,1,1,1,1
583.182034255411,0,0,0,1,0,0,0,0,0
583.19490725226,0,0,0,1,0,0,0,0,0
583.227834038384,0,0,0,1,0,0,0,0,0
583.230917940029,1,0,0,0,0,0,0,0,0
583.268731274942,0,0,1,0,0,0,0,0,0
583.276269381696,0,1,0,0,0,0,0,0,1
583.385923300348,0,0,0,0,0,0,1,0,0
584.040269296891,0,0,0,0,0,0,0,0,1
584.067771900683,0,1,0,0,1,0,0,0,0
584.06828270477,0,0,0,0,0,0,0,1,0
584.104177209332,0,0,0,0,0,1,0,0,0
584.212027984113,1,0,0,0,0,0,0,0,0
585.016023745702,1,1,1,0,0,1,0,1,1
585.036923020355,0,0,0,0,0,1,0,0,1
585.037374702818,0,1,0,0,0,0,0,1,0
585.052143643078,1,1,1,0,0,1,1,1,1
585.052524201861,0,0,0,1,1,0,0,0,0
585.073327470231,1,0,1,0,1,1,1,1,1
585.073763206463,0,1,0,0,0,0,0,0,0
585.08860240615,1,1,1,1,1,1,1,1,1
585.109651709498,0,1,1,0,1,1,1,1,1
585.110046180789,1,0,0,1,0,0,0,0,0
585.124826734972,1,0,0,0,0,0,0,0,1
585.145944005069,1,1,1,1,1,1,1,1,1
585.161177859178,1,1,1,1,1,0,0,1,0
585.161623327728,0,0,0,0,0,0,0,0,1
585.174398898828,0,0,0,1,0,0,0,0,0
585.197750156857,1,0,0,0,1,1,0,0,0
585.198614034761,0,1,0,0,0,0,0,0,0
586.047507234388,0,0,0,0,0,1,0,1,0
586.083723073696,0,0,1,0,0,0,1,0,0
586.084109861276,0,1,0,0,0,0,0,1,0
586.126691755722,0,1,0,0,1,1,1,0,0
586.284318274415,0,0,0,1,0,0,0,0,0
586.309468302977,0,0,0,1,0,0,0,0,0
587.030988223032,0,0,0,0,1,1,1,0,0
587.032306227008,0,0,0,0,0,0,0,0,1
587.06729342685,0,0,0,0,0,1,0,0,1
587.067803474999,1,0,1,0,1,0,1,1,0
587.087890202518,0,1,0,0,0,0,0,0,0
587.088773958458,0,0,0,0,0,1,0,1,1
587.103569507252,0,1,1,0,1,1,0,0,0
587.104157137504,1,0,0,0,0,0,0,0,0
587.122873021123,0,1,0,0,0,0,0,0,0
587.123682840432,0,0,0,1,1,0,1,0,0
587.140159643686,1,1,0,0,1,1,1,1,1
587.140628321305,0,0,1,1,0,0,0,0,0
587.161590203405,0,0,1,0,0,0,0,0,0
587.161902460202,1,0,0,0,0,0,0,0,0
587.175715097232,0,1,0,0,0,0,0,0,0
587.176143963786,0,0,0,0,0,0,0,1,1
587.176810255742,1,0,0,1,1,1,0,0,0
587.190040982936,1,0,0,1,0,0,0,0,0
587.195861131208,0,0,0,0,0,0,0,0,1
587.213394614787,0,0,0,1,1,0,0,0,0
587.269980718556,0,1,0,0,0,0,0,0,0
587.271229124156,1,0,0,0,1,0,0,0,0
587.304749125152,0,0,0,1,0,0,0,0,0
587.306279402341,0,0,0,0,0,0,0,0,1
587.344067718086,0,0,0,0,0,0,0,0,1
588.062937967615,0,0,0,0,0,0,0,1,1
588.099042787382,0,0,0,0,0,0,0,1,0
588.123699033257,0,0,0,0,0,1,0,0,0
588.266527482175,0,0,1,0,0,0,0,0,0
588.288725856145,0,0,0,1,0,0,0,0,0
588.430294988786,0,0,0,0,0,1,0,1,0
588.924630385769,0,0,0,0,0,0,0,1,0
589.010848881306,0,1,1,0,0,1,0,1,1
589.047181380793,1,1,1,1,1,1,1,1,1
589.06826168035,0,0,1,0,0,0,0,1,0
589.068835810311,0,1,0,0,0,0,0,0,0
589.083498484404,1,1,1,1,1,1,1,1,1
589.098639730001,0,0,1,0,0,0,0,0,0
589.104582742999,0,1,0,0,0,0,0,0,1
589.104977363105,0,0,0,0,0,0,0,1,0
589.11979013248,1,1,1,1,1,1,1,1,1
589.140886464012,0,1,0,0,0,0,0,0,0
589.156174413175,1,1,0,1,1,1,1,0,1
589.156605273911,0,0,1,0,0,0,0,1,0
589.177260452421,0,0,0,0,0,0,0,0,1
589.192519555546,1,1,1,1,1,1,0,0,1
589.192965045676,0,0,0,0,0,0,0,1,0
589.205996657435,0,0,0,0,1,0,0,0,0
589.229009336176,1,1,0,1,1,1,1,1,0
589.250516033122,0,1,0,0,0,1,0,0,0
589.264855064927,0,0,0,1,0,0,0,0,0
589.265315517619,0,0,1,0,0,1,0,0,0
589.265761259674,0,0,0,0,1,0,0,0,0
589.283686059683,0,0,0,1,0,0,0,0,0
589.286925176709,0,0,0,0,0,0,0,1,0
589.315310929802,0,0,0,0,0,1,0,0,0
589.450662943194,0,0,0,0,0,1,0,1,0
590.078638067609,0,1,0,0,0,0,0,1,0
590.086456707176,0,1,1,0,0,0,0,0,0
590.114952616251,0,1,0,0,0,0,0,0,0
590.11542881821,0,0,0,0,0,0,0,1,0
590.245853089457,0,1,0,0,0,0,0,0,0
590.445838970359,0,0,1,0,0,0,0,1,0
591.026546633014,0,1,1,0,0,1,1,1,1
591.041698369769,0,0,1,0,0,1,0,1,1
591.062755193273,1,1,1,1,1,1,1,1,1
591.07812288235,0,1,0,0,0,0,0,1,1
591.099146414748,1,1,1,1,1,1,1,1,1
591.120424165174,0,0,0,0,0,0,0,0,1
591.135598859864,1,1,1,1,1,1,1,1,1
591.171826553753,1,1,1,1,1,1,0,1,1
591.185695848758,0,0,0,0,0,0,0,0,1
591.208099970852,0,1,1,1,1,1,0,1,1
591.208522897279,1,0,0,0,0,0,1,0,0
591.244574758557,1,1,0,1,0,1,0,0,1
591.244993000862,0,0,1,0,1,0,0,0,0
591.280524068828,0,1,0,0,0,0,0,0,0
591.280911206289,0,0,0,0,0,0,0,0,1
591.281355540199,0,0,0,0,1,0,0,0,0
591.357344273194,0,1,0,0,0,0,0,0,0
591.430073931006,0,1,1,0,1,1,1,1,1
592.057982681452,0,0,1,0,0,0,0,0,0
592.094308256172,0,1,1,0,0,0,0,1,0
592.183207967115,0,0,0,0,1,0,0,0,0
592.217070785152,0,0,0,1,0,0,0,0,0
592.26152076015,0,1,0,0,0,0,0,0,0
592.297889760736,0,0,0,0,0,0,0,1,0
593.042075424795,1,1,1,0,1,1,1,1,1
593.057257880532,1,0,1,0,1,1,0,1,1
593.057745046044,0,1,0,0,0,0,0,0,0
593.078451603643,1,1,1,1,1,1,1,1,1
593.09360908266,0,1,0,0,0,0,0,0,0
593.094047818508,1,0,1,0,0,0,0,0,0
593.097181426992,0,0,1,0,0,0,0,0,0
593.114833331098,1,1,1,1,1,1,1,1,1
593.12984906121,1,0,0,0,0,0,0,1,0
593.132973754753,0,0,0,0,1,0,0,0,0
593.142742260355,0,0,0,1,0,0,0,0,0
593.151157245447,1,1,1,1,1,1,1,1,1
593.187462087552,1,1,1,1,1,1,1,1,1
593.22380775273,1,1,1,1,1,1,1,1,1
593.260479620402,1,0,0,0,0,0,0,0,1
594.082940530484,0,0,0,0,0,0,1,0,0
594.110015895729,0,1,0,0,0,0,0,0,0
594.117831987973,0,1,0,0,0,0,0,1,0
594.218765869697,0,0,0,0,0,0,0,1,0
594.269062952656,0,0,0,0,1,0,0,0,0
595.021221198978,0,0,0,0,0,0,0,0,1
595.021845363438,0,1,0,0,0,0,0,0,0
595.036378304333,1,0,1,0,0,1,1,1,1
595.03680561925,0,1,0,0,0,0,0,0,0
595.057632180293,1,1,1,1,1,1,1,1,1
595.072873751092,1,1,0,0,1,1,1,1,1
595.073323337174,0,0,1,0,0,0,0,0,0
595.094039082214,1,1,1,1,1,1,1,1,1
595.109358209498,1,1,1,0,0,0,0,1,0
595.130402063703,1,0,0,1,1,1,1,1,1
595.130832698864,0,1,1,0,0,0,0,0,0
595.16681771033,1,1,0,0,1,1,1,1,1
595.167242374082,0,0,1,0,0,0,0,0,0
595.195100171205,0,0,0,1,0,0,0,0,0
595.203044374886,0,1,1,1,1,1,1,1,1
595.203510174725,1,0,0,0,0,0,0,0,0
595.231574059494,0,1,0,0,0,0,0,0,0
595.232125433018,0,0,0,1,0,0,0,0,0
595.240479574857,0,1,0,0,0,0,0,0,0
595.276353754854,0,0,1,0,0,0,0,0,0
595.312733536381,0,0,0,0,0,0,1,0,0
595.349058543306,0,0,0,0,0,0,1,0,0
596.060642319915,0,1,0,0,0,0,0,0,0
596.94796408858,1,0,0,0,0,0,0,0,0
597.015744424203,0,1,1,0,0,1,1,1,1
597.016100704984,0,0,0,0,1,0,0,0,0
597.037055636266,0,0,1,0,0,0,0,1,1
597.051999508653,1,1,1,0,1,1,0,1,1
597.052470913274,0,0,0,0,0,0,1,0,0
597.073227854212,1,1,1,0,1,1,1,1,1
597.088378083406,1,1,1,0,1,1,1,1,1
597.109538989137,1,1,1,1,1,1,1,1,1
597.124847371932,0,1,0,1,0,0,0,1,1
597.125332769914,0,0,1,0,1,0,0,0,0
597.145277351141,0,1,0,0,0,0,0,0,0
597.145961671856,1,0,1,1,1,1,1,1,1
597.16136584273,1,1,0,0,0,0,0,0,1
597.18234973318,1,0,1,1,0,0,1,1,1
597.182797017482,0,1,0,0,1,1,0,0,0
597.197848823974,1,0,0,0,0,0,0,0,0
597.210409689073,0,0,0,1,0,0,0,0,0
597.219241125102,0,0,1,0,0,0,0,0,1
597.237317590065,0,0,0,0,1,0,0,0,0
597.247274837121,0,0,0,1,1,0,0,0,1
597.255645765404,0,0,0,0,0,0,0,0,1
597.365187884773,1,0,0,0,0,0,0,0,0
598.047621733091,0,1,0,0,0,0,0,0,0
598.077766126004,0,0,1,0,0,0,0,0,0
598.450990805054,1,1,0,0,0,1,0,0,0
599.031450869677,1,1,1,0,1,1,1,1,1
599.052450322638,0,1,0,0,0,1,0,0,0
599.052891872731,0,0,1,0,0,0,0,1,1
599.067912338859,1,1,1,0,1,1,1,1,1
599.089048148709,1,1,1,0,1,1,1,1,1
599.104230163871,1,1,1,0,1,1,0,1,1
599.125323430164,1,1,1,1,1,1,1,1,1
599.140415743622,0,0,1,0,1,0,0,1,0
599.140887320495,1,1,0,0,0,1,0,0,1
599.161613442054,1,1,1,0,1,1,0,1,1
599.176847516983,0,0,1,0,1,0,0,1,0
599.177222602715,1,0,0,0,0,0,0,0,0
599.198367254304,0,0,0,0,1,0,0,1,0
599.213219600837,0,0,0,0,1,0,0,0,0
599.26343744749,0,0,0,0,1,0,0,0,0
599.271149031749,0,1,0,0,0,0,0,0,0
599.307628835221,0,1,0,0,0,0,0,0,0
599.341188686508,0,0,0,1,0,0,0,0,0
600.062960923385,0,0,0,0,0,0,0,1,0
600.299860626254,0,0,0,1,0,0,0,0,0
600.339347938975,0,0,0,0,0,1,0,0,0
600.466652194791,1,1,0,0,0,1,0,1,0
601.010908058288,0,1,1,0,0,0,0,1,0
601.0469937583,1,1,1,0,1,1,1,1,1
601.068347008501,0,1,1,0,0,1,0,1,1
601.083526475072,1,1,1,0,1,1,1,1,1
601.104707597008,0,0,1,0,0,1,1,1,1
601.10529562308,0,1,0,0,0,0,0,0,0
601.119823199507,1,1,1,0,1,1,1,0,1
601.140880324646,0,0,0,0,0,0,0,1,0
601.141313386629,0,1,1,0,0,0,0,0,1
601.156289923065,1,1,1,1,1,0,0,1,0
601.177416889288,1,1,1,0,0,1,0,1,1
601.192728415597,1,1,1,0,0,0,0,1,1
601.229067104686,0,0,1,0,1,1,0,0,0
601.229446436809,0,0,0,0,0,0,0,1,0
601.242561823179,0,0,1,0,0,0,0,0,0
601.265446676232,1,0,0,0,1,0,0,0,0
601.28395942008,0,0,0,1,0,0,0,0,0
601.286947626958,0,0,0,0,0,0,0,1,0
601.320503469048,0,0,0,1,0,0,0,0,0
601.323235773857,0,0,0,0,0,0,0,0,1
601.359630333926,0,0,0,0,0,0,1,0,0
602.042324331351,0,1,0,0,0,0,0,0,0
602.078802425917,0,0,0,0,0,0,0,1,0
602.114916904766,0,1,0,0,0,0,0,0,0
602.115352472248,0,0,1,0,0,0,0,0,0
602.208145526461,0,0,0,0,1,0,0,0,0
602.939848741132,1,1,0,0,0,0,1,0,0
602.940219589005,0,0,0,0,0,1,0,0,0
603.02602622765,0,0,1,0,0,0,0,0,1
603.026505123809,0,1,0,0,0,1,0,1,0
603.062691687994,1,1,1,1,1,1,1,1,1
603.083874101027,0,0,0,0,0,0,0,1,0
603.099197615498,1,1,1,1,1,1,1,1,1
603.120237697717,0,0,0,0,0,0,0,1,0
603.13538264532,1,0,1,1,1,0,1,1,1
603.13582371203,0,1,0,0,0,1,0,0,0
603.171663044653,1,1,1,0,1,0,0,1,0
603.172111962099,0,0,0,0,0,0,0,0,1
603.185116417034,0,0,0,0,1,0,0,0,0
603.208099194933,0,0,1,1,1,0,0,0,0
603.208535923908,0,1,0,0,0,0,0,0,0
603.244457605309,0,0,0,0,1,0,0,0,0
603.299570227882,0,0,0,1,0,0,0,0,0
603.302627230734,0,0,1,0,0,0,0,1,0
604.461226405421,0,0,0,0,0,0,0,1,0
605.021070529115,0,0,1,0,0,0,0,0,0
605.041929167099,1,1,1,0,1,1,1,1,1
605.057197335058,1,0,0,0,0,0,0,1,0
605.078376994186,1,1,1,1,1,1,1,1,1
605.114712474805,1,1,0,1,1,1,0,1,1
605.115207684133,0,0,1,0,0,0,0,0,0
605.151135343693,0,1,1,0,1,1,0,1,1
605.151647044183,1,0,0,0,0,0,0,0,0
605.187616190969,1,1,1,0,1,1,0,1,0
605.223939144052,1,1,1,1,1,1,0,1,1
605.23754304555,0,0,1,0,0,0,0,0,0
605.260723828763,1,0,0,0,1,0,0,0,0
605.296153108044,0,0,0,0,0,1,0,0,0
607.036670976823,0,1,1,0,0,0,0,1,1
607.057765643156,1,1,1,0,1,1,1,1,1
607.072683120739,0,0,1,0,0,0,0,0,0
607.073163767788,0,0,0,0,0,0,0,1,0
607.094027855404,0,1,1,1,1,0,1,1,1
607.094507143615,1,0,0,0,0,1,0,0,0
607.130465756228,1,1,1,1,1,1,1,1,1
607.166682757266,1,1,1,0,1,1,0,0,1
607.167158351985,0,0,0,1,0,0,0,1,0
607.20314364898,1,0,1,0,1,1,0,1,1
607.239709350624,0,0,0,1,0,0,0,0,0
607.240174467571,0,0,0,0,0,0,0,1,0
607.276173882133,0,0,0,1,0,0,0,0,0
607.461385356732,0,1,0,0,0,0,0,0,0
608.060598219038,0,0,0,0,0,0,0,1,0
609.037056025739,0,1,1,0,0,0,0,1,1
609.051936117406,0,0,1,0,0,0,0,1,0
609.052380316603,0,1,0,0,0,1,0,0,1
609.073219357247,1,1,1,0,1,1,1,1,1
609.087775514465,0,0,0,0,0,0,1,1,0
609.109641290635,1,1,1,0,1,1,1,1,1
609.124358232248,0,0,0,0,0,0,0,0,1
609.145938110311,0,1,1,1,1,1,0,1,1
609.146329399549,1,0,0,0,0,0,0,0,0
609.182295672004,1,1,1,0,0,0,0,1,1
609.182732936932,0,0,0,0,1,0,0,0,0
609.219307680713,0,1,0,0,0,0,0,0,0
609.255904618426,0,0,0,0,0,0,0,1,0
609.291924749079,0,0,0,1,0,0,0,0,0
609.292409537181,0,1,0,0,0,0,0,0,0
611.031357252964,0,1,1,0,0,1,0,1,1
611.052421937769,0,1,1,0,1,1,0,1,1
611.052777620631,1,0,0,0,0,0,0,0,0
611.067857268891,1,1,1,0,1,1,0,1,1
611.088886787976,1,1,1,0,1,1,1,1,1
611.10410357424,1,1,0,0,0,0,0,1,0
611.104626413366,0,0,1,0,0,1,0,0,1
611.124848117014,0,0,0,0,1,0,0,0,0
611.125414175645,1,1,1,0,0,1,1,1,1
611.14060304173,0,0,0,0,1,0,0,0,0
611.141077090607,0,0,1,0,0,0,0,0,0
611.159551659532,1,1,1,1,1,1,1,1,1
611.198156907607,1,1,1,1,1,0,0,1,1
611.234942691798,0,0,0,1,0,0,1,0,0
611.262766755276,0,0,0,0,1,0,0,0,0
611.271335997356,1,0,0,0,1,0,0,0,0
611.307672308826,0,0,0,0,0,1,0,0,0
611.344065387614,0,0,0,1,0,0,0,0,0
611.379056219734,0,0,0,0,0,0,0,1,0
612.063401641312,0,0,0,0,0,0,0,1,0
612.412108308756,1,0,0,0,0,0,0,0,0
613.010616664923,0,1,0,0,0,1,0,1,0
613.046951912428,1,1,1,0,1,1,1,1,1
613.068221519869,1,0,1,0,1,1,0,1,1
613.068656143311,0,1,0,0,0,0,0,0,0
613.083471989334,0,1,1,0,1,1,1,1,1
613.083993146368,1,0,0,0,0,0,0,0,0
613.104727492481,1,1,1,1,1,1,1,1,1
613.119906618948,1,1,0,1,1,1,0,1,1
613.120276648839,0,0,1,0,0,0,0,0,0
613.129576630392,0,1,0,0,0,0,0,0,0
613.141101279019,0,0,1,1,1,1,0,1,1
613.141517372867,0,1,0,0,0,0,0,0,0
613.156380270975,1,1,1,0,1,1,0,1,0
613.15687366641,0,0,0,1,0,0,0,0,0
613.177380153176,0,0,1,0,0,0,0,1,0
613.177902561957,0,1,0,0,0,0,0,0,0
613.205375486271,0,0,0,0,0,1,0,0,0
