,ECA2_0035_01.a_p08,ECA2_0035_02.a_p1,ECA2_0035_03.a_p1,ECA2_0035_04.a_p1,ECA2_0035_05.a_p1,ECA2_0035_07.a_p1,ECA2_0035_08.a_p15,ECA2_0035_10.a_p1
557.279432983921,1,0,0,0,0,0,0,0
557.369827469187,0,0,0,0,0,1,0,0
558.894460391602,0,0,0,0,1,0,0,0
559.07279705335,0,0,0,0,0,1,1,0
559.109286935343,0,0,0,0,0,0,1,0
559.109734718332,1,0,0,0,0,0,0,0
559.145625230242,0,0,0,0,0,1,1,0
559.16669793689,0,0,0,0,0,1,1,0
559.182030391695,1,0,0,0,0,1,0,0
559.218872894943,1,0,0,0,0,0,0,0
559.222120374016,0,0,0,0,0,1,0,0
559.249153735687,1,0,0,0,0,0,0,0
559.347575385761,0,0,0,0,0,1,0,0
561.012682151814,0,0,1,0,0,0,0,0
561.088500812772,0,0,0,0,0,1,1,0
561.124879368112,0,0,0,0,0,0,1,0
561.131909608816,0,0,0,1,0,0,0,0
561.138009151941,0,1,0,0,0,0,0,1
561.16134550744,0,0,0,0,0,0,1,0
561.161792076333,0,0,0,0,0,1,0,0
561.182798704341,0,0,1,0,0,0,0,0
561.198113123894,1,0,0,0,0,1,0,0
561.234022756813,0,1,0,0,0,0,0,0
561.23441404483,1,0,0,0,0,0,0,0
561.455749813587,1,0,0,0,0,0,0,0
562.190829729246,0,0,0,0,0,1,0,0
562.20650551814,1,0,0,0,1,0,0,0
562.323628182859,0,0,1,0,0,0,0,0
563.067769944772,0,0,0,0,0,0,1,0
563.068142637841,0,0,0,0,0,1,0,0
563.104226089899,0,0,0,0,0,1,0,0
563.140593599225,1,0,0,0,0,1,1,0
563.160671141168,0,0,0,0,1,0,0,0
563.177009598755,1,0,0,0,0,1,1,0
563.213380737202,1,0,0,0,0,0,0,0
563.21375672547,0,1,0,0,0,0,0,0
563.214103249761,0,0,0,0,0,1,0,0
563.243012572329,0,0,0,0,0,1,0,0
563.249757035935,1,0,0,0,0,0,0,0
563.250140297004,0,0,0,0,0,1,0,0
563.316203636814,0,0,0,0,0,1,0,0
563.322561332143,1,0,0,0,0,0,0,0
564.25857895943,0,0,0,0,0,1,0,0
564.303007195311,0,0,0,0,0,1,0,0
565.083451964235,0,0,0,0,0,0,1,0
565.083845949052,0,0,0,0,0,1,0,0
565.119779890364,0,0,0,0,0,1,1,0
565.156203136489,0,0,0,0,0,1,0,0
565.192650609653,1,1,0,0,0,0,1,0
565.193024208815,0,0,0,0,0,1,0,0
565.258957863584,0,0,0,0,0,1,0,0
565.265827766434,0,0,0,0,0,1,1,0
566.24583956436,0,0,0,0,0,1,0,0
567.099457309719,0,0,0,0,0,1,0,0
567.105912615884,0,1,0,0,0,0,0,1
567.135397032383,0,0,0,0,0,1,0,0
567.171811167644,1,0,0,0,0,1,1,0
567.317938920037,0,0,1,0,0,0,0,0
568.198405257312,0,0,0,0,0,1,0,0
568.240229900947,0,0,0,0,0,0,1,0
568.24062938985,0,0,0,0,0,1,0,0
568.312476433646,1,0,0,0,0,0,0,0
569.151143735161,0,0,0,0,0,0,1,0
569.151534001495,0,0,0,0,0,1,0,0
569.16407102903,0,0,0,0,0,0,0,1
569.179400145612,0,0,0,0,0,0,1,0
569.218127977902,0,0,0,0,1,0,0,0
569.22419607796,0,0,1,0,0,0,0,0
569.239104999176,0,1,0,0,0,0,0,1
569.288610538089,0,0,0,0,0,0,1,1
570.183256768689,1,0,0,0,0,0,0,0
570.219520319525,0,0,0,0,0,1,0,0
570.2922599646,0,0,1,0,0,0,0,0
570.337055575317,0,0,0,0,0,1,0,0
571.155075614554,1,0,0,0,0,0,0,0
571.16686091731,1,1,0,0,0,1,0,1
571.182182786382,0,0,0,0,0,1,0,0
571.191637354738,0,0,0,0,1,0,0,0
571.221743950336,0,1,0,0,0,0,0,1
571.268649188873,0,0,0,0,0,1,0,0
571.330867877979,0,1,0,0,0,0,0,0
571.385342951598,0,0,0,0,0,1,0,0
572.110992026761,1,0,1,0,0,0,1,0
572.235287025327,0,0,0,0,0,1,0,0
572.24375761842,0,0,0,0,0,1,0,0
572.910563253738,0,0,0,0,0,1,0,0
573.052195846218,0,0,0,0,0,0,1,0
573.088456446702,0,0,0,0,0,1,0,0
573.088893095713,0,0,0,0,0,0,1,0
573.125166426087,0,0,0,0,0,1,0,0
573.137870474205,0,0,0,0,0,0,0,1
573.155710094396,0,0,0,0,0,0,0,1
573.169594067885,0,0,0,0,0,1,0,0
573.17422951105,1,1,0,0,1,0,0,1
573.210217793701,0,0,0,0,0,1,0,0
573.233992913364,1,0,0,0,0,0,0,0
573.23745735062,0,1,0,0,0,0,0,1
573.28401341701,0,1,0,0,0,1,0,0
573.364874695097,0,0,0,0,0,0,1,0
574.359774363938,1,0,0,0,0,0,0,0
574.567887938338,0,1,1,1,1,0,1,1
575.068225194466,0,0,0,0,0,1,0,0
575.083230777264,0,0,0,0,0,0,1,0
575.105404126046,0,0,0,0,0,1,0,0
575.140688670541,0,0,0,0,0,0,1,0
575.141402945399,0,0,0,0,0,1,0,0
575.177037786709,1,0,0,0,0,1,1,0
575.198890466387,0,0,0,0,0,1,0,0
575.203413930527,0,0,0,1,0,0,0,0
575.205414060597,0,1,0,0,0,0,0,0
575.226883129949,0,0,0,0,0,1,0,0
575.249684375955,1,0,0,0,0,0,0,0
575.271258632667,0,0,0,0,0,1,0,0
575.307593607921,0,0,0,0,0,1,0,0
575.435062512094,1,0,0,0,0,0,0,0
576.222181562421,0,0,0,0,0,1,0,0
576.258592628089,0,0,0,0,0,1,0,1
577.083450652242,0,1,0,0,0,0,1,0
577.083879154139,0,0,0,0,0,1,0,0
577.107811890361,0,0,1,0,0,0,0,0
577.11978863179,0,0,0,0,0,0,1,0
577.120552993555,0,0,0,0,0,1,0,0
577.156181344833,0,0,0,0,0,1,1,0
577.187016954209,0,0,0,1,0,0,0,0
577.192442685704,0,0,0,0,0,1,1,0
577.192873873744,1,0,0,0,0,0,0,0
577.220996738743,0,0,0,0,0,0,0,1
577.223351317286,0,0,0,0,1,0,0,0
577.228842181521,1,0,0,0,1,1,0,0
577.250444221197,1,0,0,0,0,0,0,0
577.264501682397,0,0,0,0,0,1,0,0
577.265260588823,1,0,0,0,0,0,1,0
577.286913597566,0,0,0,0,0,0,1,0
577.302194565958,1,0,0,0,1,0,0,0
577.332530257215,1,0,0,0,0,0,0,0
579.135426017161,0,0,0,0,0,1,1,0
579.171855053951,1,1,0,0,1,1,0,0
579.200190052298,0,0,0,0,0,0,1,0
579.208271130283,1,0,0,1,0,0,0,0
579.208716596422,0,0,0,0,0,1,1,0
579.237801016077,0,0,0,0,0,1,0,0
579.281425543483,0,0,0,0,0,1,0,0
579.317744374262,0,0,0,0,1,1,0,0
580.239360366337,1,0,0,0,0,0,0,0
581.151580972711,0,0,0,0,0,1,0,0
581.187966954698,0,0,0,0,0,1,0,0
581.193365717545,0,0,0,0,0,1,0,0
581.216885308237,0,0,0,0,0,0,1,0
581.253326941526,0,0,0,0,0,1,0,0
581.327262651517,1,0,0,0,0,0,0,0
581.346607475178,0,0,0,0,0,1,0,0
582.286162032161,1,0,0,0,0,0,0,0
582.328452588401,1,0,0,0,0,0,0,0
583.120042969916,0,1,0,0,0,0,0,1
583.130449298251,0,0,0,0,0,0,1,0
583.166819083723,0,0,0,0,0,0,1,0
583.19490725226,0,0,0,0,0,1,0,0
583.203509702599,1,0,0,0,0,0,0,0
583.227834038384,0,0,0,0,0,1,0,0
583.232332317614,0,0,0,0,0,0,1,0
584.212027984113,0,0,0,0,0,1,0,0
584.248425750648,0,0,0,0,1,0,0,0
585.08860240615,0,0,0,0,0,0,1,0
585.116889481252,0,0,0,0,0,0,0,1
585.21809575545,0,0,0,0,0,1,0,0
585.234008784629,0,1,0,0,0,0,0,1
586.017586781439,0,0,0,0,0,1,0,0
586.126691755722,1,0,0,0,0,0,0,0
586.190719789732,1,0,0,0,0,0,0,0
586.250959084716,0,0,0,0,0,1,0,0
586.287321858217,0,0,0,0,0,1,0,0
586.926403795991,0,0,0,0,0,1,0,0
587.141101787803,0,0,0,0,0,0,1,0
587.15339217796,0,0,0,0,0,0,0,1
587.154111274551,0,1,0,0,0,0,0,0
587.185433321357,1,0,0,0,0,0,0,0
587.190040982936,0,0,0,0,0,0,0,1
587.22422025769,0,0,0,0,0,1,0,0
587.234666095135,0,0,0,1,1,0,0,0
587.269980718556,0,0,0,0,0,0,1,0
587.325917910334,0,0,0,0,0,0,0,1
588.257863395316,0,0,0,0,0,0,1,0
588.924630385769,1,0,0,0,0,0,0,0
589.083498484404,0,0,0,0,0,0,1,0
589.11979013248,0,0,0,0,0,1,1,0
589.156174413175,0,0,0,0,0,0,1,0
589.156605273911,0,0,0,0,0,1,0,0
589.184515928126,0,1,0,0,0,0,0,0
589.192519555546,1,0,0,0,0,1,1,0
589.229009336176,1,0,0,0,0,0,0,0
589.250516033122,0,0,1,0,0,0,0,0
589.265761259674,1,0,0,0,0,0,0,0
589.295999065214,1,0,0,0,0,0,0,0
589.315310929802,0,1,0,0,0,1,0,0
589.341570612396,0,1,0,0,0,0,0,1
590.173383807842,0,0,0,0,0,1,0,0
590.237830711178,0,0,0,0,0,1,0,0
591.2001605709,0,1,0,0,0,0,0,1
591.208099970852,0,0,0,0,0,1,0,0
591.208522897279,1,0,0,0,0,0,0,0
591.244993000862,1,0,0,0,0,0,0,0
591.274209683657,0,0,0,0,0,1,0,0
591.280911206289,1,0,0,0,0,0,0,0
591.317489620007,1,0,0,0,0,0,0,0
592.26152076015,0,0,0,0,0,1,0,0
592.289825143369,0,0,0,0,0,1,0,0
592.297889760736,0,0,1,0,0,0,0,0
593.078451603643,0,0,0,0,0,1,0,0
593.150118620366,0,0,0,0,0,0,1,0
593.151157245447,0,1,0,1,0,0,0,0
593.187462087552,0,0,0,0,0,0,1,0
593.187893808972,1,0,0,0,0,0,0,0
593.197228017969,0,1,0,0,0,0,0,1
593.22380775273,1,0,0,0,0,0,1,0
593.258946572272,0,0,0,0,0,1,0,0
593.260479620402,0,1,0,0,1,0,0,0
593.33331883132,0,1,0,0,0,0,0,0
594.269062952656,0,0,0,0,0,0,1,0
594.277127306583,0,0,0,0,0,0,1,0
595.058082824076,0,0,0,0,0,0,1,0
595.073323337174,0,0,0,0,0,1,0,0
595.130402063703,0,0,0,0,0,0,1,0
595.16681771033,0,1,0,0,0,0,0,0
595.203044374886,0,0,0,0,0,1,1,0
595.203835467834,0,0,0,0,1,0,0,0
595.227633660012,1,0,0,0,0,0,0,0
595.279217428582,0,0,1,0,0,0,0,0
595.349058543306,0,0,0,0,0,1,1,0
596.320466169818,1,0,0,0,0,0,0,0
596.352798306918,1,0,0,0,0,0,0,0
596.435456215827,1,0,0,0,0,0,0,0
596.941947072538,0,0,1,0,0,0,0,0
596.94796408858,0,0,0,0,0,1,0,0
597.097472357689,0,0,0,0,0,0,1,0
597.181600425021,0,0,0,0,0,1,0,0
597.18234973318,0,0,0,0,0,0,1,0
597.182797017482,1,0,0,0,0,0,0,0
597.247274837121,0,0,0,0,1,0,0,0
597.24778349204,0,0,0,0,0,0,1,0
598.191212056001,0,0,0,0,1,0,0,0
598.450990805054,1,0,0,0,0,0,0,0
599.078193530827,0,0,0,0,0,1,0,0
599.104230163871,0,0,0,0,0,1,0,0
599.149621016449,0,0,0,0,0,0,0,1
599.227668816672,0,0,0,0,0,0,1,0
599.26343744749,0,0,0,0,0,0,1,0
599.344035387677,0,1,0,0,0,1,0,0
600.243256519351,0,0,0,0,1,0,0,0
600.302944849847,0,0,0,1,0,1,0,0
601.042037441899,0,0,0,0,0,0,0,1
601.156289923065,0,0,0,0,0,0,1,0
601.214244437684,0,0,0,0,1,0,0,0
601.242561823179,0,0,0,0,0,1,0,0
601.250609458504,0,0,0,0,0,1,0,0
601.278963323744,0,0,0,0,0,1,0,0
602.208145526461,0,0,0,0,0,1,0,0
602.237322453821,1,0,0,0,0,0,0,0
602.273490089871,0,0,0,0,0,1,0,0
602.939848741132,1,0,0,0,0,1,0,0
603.148596581971,0,0,0,0,0,0,0,1
603.171663044653,0,0,0,0,0,1,0,0
603.208099194933,0,0,0,0,0,0,1,0
603.248511973164,1,0,0,0,0,0,0,0
604.253492991376,1,0,0,0,0,0,0,0
604.518737649025,0,0,1,0,0,0,1,0
605.118062525374,0,0,0,0,0,0,0,1
605.215908520075,0,1,0,0,0,0,0,1
605.310264442338,0,0,0,0,0,1,0,0
605.318580606838,0,0,0,0,0,1,0,0
605.35168819614,0,1,1,0,0,0,0,0
607.212837951463,0,1,0,0,0,0,0,1
607.231296904634,0,0,0,0,0,0,0,1
607.239709350624,0,0,0,0,0,0,1,0
607.242769029759,0,0,0,0,0,1,0,0
607.268930194536,0,0,0,1,0,0,0,0
607.274784469603,0,0,0,0,0,1,0,0
607.342873224906,1,0,0,0,0,0,0,0
607.348534428408,1,0,0,0,0,0,0,0
609.145938110311,0,0,0,0,0,1,0,0
609.292409537181,0,0,0,0,0,1,0,0
609.328414670635,0,0,0,0,0,1,0,0
610.226401345568,0,0,0,0,0,1,0,0
610.287245548667,1,0,0,0,0,0,0,0
611.125414175645,0,0,0,0,0,1,0,0
611.159551659532,0,0,0,0,0,0,1,0
611.161725207697,0,1,0,1,0,0,0,0
611.197283566706,0,0,0,0,0,1,0,0
611.234942691798,0,0,0,0,0,1,0,0
611.259196732564,1,0,0,0,0,0,0,0
611.271335997356,0,0,0,0,0,1,0,0
612.914213420257,0,0,0,0,0,0,1,0
613.083471989334,0,0,0,0,0,1,0,0
613.123568840566,0,0,0,0,0,0,0,1
613.214190679211,1,0,0,0,0,0,0,0
613.241941644001,0,0,0,0,0,0,1,0
613.250579267058,0,0,0,0,0,1,1,0
613.323313414451,0,0,0,0,0,1,0,0
614.185594026299,0,1,0,0,0,0,0,1
614.354817284308,0,0,0,0,0,1,0,0
614.529860028488,0,1,1,1,1,0,1,1
615.193414072288,0,0,0,0,0,0,1,0
615.217079887874,1,0,0,0,0,0,0,0
615.230134878305,0,0,0,0,0,1,0,0
615.258439432579,0,0,0,0,0,1,0,0
615.266142824514,0,0,0,0,0,0,1,1
615.337276669969,0,0,0,0,0,1,0,0
615.338831870528,0,0,1,0,0,0,0,0
615.365850684352,0,0,0,0,0,1,0,0
615.373784243107,0,0,0,0,0,1,0,0
615.375295231663,0,0,0,0,0,0,0,1
616.297728952027,0,0,1,0,0,0,0,0
616.334139875535,0,0,0,0,0,1,0,0
616.370718712163,0,0,0,0,0,1,0,0
616.526953466632,0,1,1,1,1,0,1,1
616.955488556668,0,0,0,0,0,1,0,0
616.974066486336,0,0,1,0,0,0,0,0
617.195463697261,0,0,0,0,0,1,0,0
617.200383768268,0,0,0,0,0,0,0,1
617.237297242435,0,1,0,0,0,0,0,0
617.272415246554,0,0,0,0,0,1,0,0
617.281807449726,0,1,0,0,1,0,0,0
617.308982905295,0,0,0,0,0,1,0,0
617.353075655838,0,0,0,0,0,1,0,0
618.313380637843,0,0,0,1,0,0,0,0
618.549762076099,0,1,1,1,1,0,1,1
619.143514110478,0,0,0,0,0,0,0,1
619.275846458461,1,0,0,0,0,0,0,0
619.299951722429,0,0,0,0,0,0,1,0
620.256291144724,0,0,0,0,0,1,0,0
621.21080536768,0,1,0,0,0,0,0,0
621.305112409479,0,0,0,0,0,1,0,0
621.32822325776,1,0,0,0,0,0,0,0
621.364384200547,1,0,0,0,0,0,0,0
623.264478327709,1,0,0,0,0,0,0,0
623.265018217347,0,0,0,0,1,0,0,0
623.344403055009,0,0,0,0,0,1,0,0
624.178748394879,0,0,0,0,0,0,1,0
624.302409321013,0,1,0,0,0,0,0,0
625.213647554577,0,1,0,1,0,0,0,0
625.248082417069,0,0,0,0,0,1,0,0
625.286864819923,0,0,0,0,1,0,0,0
625.39485021498,0,0,0,0,0,1,0,0
625.396061433081,1,0,0,0,0,0,0,0
627.266233180463,0,1,1,0,0,1,0,0
627.302632677684,0,0,0,0,1,0,0,0
627.338952763136,0,0,0,1,0,1,1,0
627.375665642221,0,0,0,0,0,1,0,0
627.412179347954,0,0,0,0,0,1,0,0
628.201330316601,0,1,0,0,0,0,0,1
629.09949958934,1,0,0,0,0,0,0,0
629.346778638034,1,0,0,0,0,0,0,0
630.386061680311,1,0,0,0,0,0,0,0
630.503707792308,0,0,1,1,0,0,1,0
631.261023750609,1,0,0,0,0,0,0,0
631.280267938263,0,0,0,0,0,0,0,1
631.309576125426,1,0,0,0,0,0,0,0
632.220309146356,0,0,0,0,0,1,0,0
632.247790145052,1,0,0,0,0,0,0,0
632.292674712623,0,0,1,0,0,0,0,0
632.500772065708,0,0,1,0,0,0,0,0
633.149068303974,0,0,0,0,0,0,0,1
634.336420523179,1,0,0,0,0,0,0,0
635.284484503925,0,0,0,0,0,1,0,0
636.316397626341,0,0,0,0,1,0,0,0
636.359736444782,1,0,0,0,0,0,0,0
636.520632947257,0,0,1,1,1,0,1,1
637.205532738356,0,0,0,0,0,1,0,0
637.249552744379,0,0,0,0,1,0,0,0
637.323647728533,0,0,0,0,0,1,0,0
637.336393164952,0,0,0,0,0,1,0,0
637.395646481898,1,0,0,0,0,0,0,0
638.221143230189,0,0,0,0,0,1,0,0
639.229579105225,0,0,0,0,0,0,1,0
639.302692380801,0,0,0,0,0,1,0,0
639.339014682196,0,0,0,0,0,1,0,0
640.236833878618,0,0,0,0,0,1,0,0
640.297637151941,1,0,0,0,0,0,0,0
641.281726001709,0,0,0,0,1,0,0,0
641.316622785628,0,0,0,0,0,1,0,0
641.353290412372,0,0,0,0,0,1,0,0
641.390939344526,1,0,0,0,0,0,0,0
642.240672928578,1,0,0,0,0,0,0,0
642.897949077806,0,0,0,0,0,1,0,0
643.20396272549,0,1,0,0,0,0,0,0
643.211723264368,1,0,0,0,0,0,0,0
643.261633917421,0,0,0,0,0,1,0,0
643.266004123291,0,0,0,1,0,0,0,0
643.334398791113,0,0,0,0,0,1,0,0
643.361210240467,0,0,0,0,0,1,0,0
643.361919430012,1,0,0,0,0,0,0,0
643.370388869547,0,0,0,0,0,1,0,0
645.130825791557,0,0,0,0,1,0,0,0
645.180177003701,0,0,0,0,0,0,0,1
645.385856022267,0,0,0,0,1,0,0,0
646.29998839329,1,0,0,0,0,0,0,0
647.127234370101,1,1,1,1,0,0,1,0
647.247914424944,0,0,0,0,0,1,0,0
647.274738284041,1,0,0,0,0,0,0,0
647.284364330881,0,0,0,0,0,1,0,0
647.31152382241,1,0,0,0,0,0,0,0
647.337714722275,0,0,0,0,1,0,0,0
648.126839191764,0,0,0,0,0,0,1,0
648.324013527698,0,0,0,0,0,1,1,0
649.15880258187,0,1,0,0,0,0,0,0
649.300576661413,0,0,0,0,0,1,0,0
649.323158836055,1,0,0,0,0,0,0,0
649.359675527367,1,0,0,0,0,0,0,0
651.15588824012,0,0,0,0,0,0,0,1
651.156666549318,0,1,0,0,0,0,0,0
651.279881091401,0,0,0,0,0,1,0,0
651.41146521324,1,0,0,0,0,0,0,0
652.273222851195,0,0,0,0,0,1,0,0
652.311211854862,0,0,0,0,0,1,0,0
652.334305323744,1,0,0,0,0,0,0,0
652.346721068977,1,0,0,0,0,0,0,0
653.238297762863,0,0,0,1,0,0,0,0
653.239705593689,0,0,0,0,0,1,0,0
653.244851875696,1,0,0,0,0,0,0,0
653.35450829525,0,1,0,0,0,1,0,0
653.426883667094,1,0,0,0,0,0,0,0
654.313957333158,1,0,0,0,0,0,0,0
655.260861809612,0,1,0,0,0,1,0,0
655.370112538989,0,0,0,1,0,1,0,0
656.293182778048,0,0,0,0,0,1,0,0
656.329180561339,1,0,0,0,1,0,0,0
656.337794984424,0,0,0,0,0,1,0,0
657.108091282583,0,0,0,0,0,0,0,1
657.313098048417,0,0,0,0,0,1,0,0
659.24700510608,1,0,0,0,0,0,0,0
659.284290494112,0,0,1,0,1,1,0,0
659.292815699908,0,0,0,0,0,1,0,0
659.319447931728,0,0,0,0,0,1,0,0
659.320729421224,0,0,0,0,0,0,1,0
659.327287378897,0,0,0,0,0,1,0,0
659.401944458247,1,0,0,0,0,0,0,0
661.263541324538,1,0,0,0,0,0,0,0
661.300048173441,0,0,0,0,0,1,0,0
661.308109048443,0,0,0,0,0,1,0,0
661.326854234871,0,0,0,0,0,1,0,0
663.279320335903,0,0,1,0,0,1,0,0
663.388762873165,0,0,0,0,0,1,0,0
664.274647454325,0,0,0,0,0,1,0,0
664.311341163453,0,0,0,0,0,1,0,0
664.474430335925,0,0,0,0,0,0,1,0
665.22729045753,0,0,0,0,0,0,0,1
665.242743899373,0,0,0,0,0,0,1,0
665.292931149808,0,0,0,0,0,1,0,0
665.315065659875,0,0,0,0,0,1,0,0
665.332087879133,0,0,0,0,0,1,0,0
665.349203480794,0,0,0,0,0,1,0,0
665.39078438216,1,0,0,0,0,1,0,0
666.362191852505,1,0,0,0,0,0,0,0
666.471277549155,0,0,1,0,0,0,0,0
666.471763365602,0,0,0,0,0,0,1,0
666.888812646591,0,0,0,0,0,1,0,0
667.260772493199,1,0,0,0,0,0,1,0
667.333717280143,0,0,0,0,0,1,0,0
667.406578482897,0,0,0,0,0,1,0,0
667.442701741869,1,0,0,0,0,0,0,0
668.015919807962,0,0,0,1,0,0,0,0
668.329020114385,1,0,0,0,0,0,0,0
668.365417360861,1,0,0,0,0,0,0,0
668.468520722529,0,0,1,0,0,0,1,0
669.311617511811,0,0,0,0,0,1,0,0
669.384468690718,0,0,0,0,0,1,0,0
669.422521714769,0,0,0,0,0,1,0,0
670.2722970427,0,0,0,0,0,1,0,0
670.2851741844,1,0,0,0,0,0,0,0
671.327508675034,0,0,0,0,0,1,0,0
671.34760642074,1,0,0,0,0,0,0,0
671.365096972511,0,0,1,0,0,0,0,0
671.365592110356,0,0,0,0,0,1,0,0
671.399924685879,0,0,0,0,0,1,0,0
672.324036247699,0,1,0,0,0,1,0,0
672.396579500359,1,0,0,0,0,0,0,0
673.308173563182,0,0,0,0,0,1,0,0
673.344561388904,0,0,0,0,0,0,1,0
673.345016486346,0,0,0,0,0,1,0,0
673.362887952337,1,0,0,0,0,0,0,0
674.267252605321,0,0,0,0,0,1,0,0
674.48542435689,0,1,1,1,1,0,1,1
674.511191710408,0,0,0,1,1,0,1,1
675.243314358829,0,1,0,0,0,0,0,0
675.352121289693,0,1,0,0,0,0,0,0
675.395945251738,1,0,0,0,0,0,0,0
675.396974979187,0,0,0,0,0,1,0,0
676.48244444775,0,0,0,0,0,0,1,0
676.922278161188,0,0,0,0,0,1,0,0
677.277198749469,1,0,0,0,0,0,0,0
677.313586163038,1,0,0,0,0,0,0,0
678.253092052345,0,0,0,0,1,0,0,0
678.362723347483,1,0,0,0,0,0,0,0
679.330665337422,1,0,0,0,0,0,0,0
680.34096331449,0,0,0,0,0,1,0,0
680.350199708622,1,0,0,0,0,0,0,0
680.502403632752,0,0,0,1,1,0,1,1
680.905136389936,0,0,0,0,0,1,0,0
681.27706356689,1,0,0,0,0,0,0,0
681.311668741834,0,0,0,0,0,1,0,0
681.326600707934,1,0,0,0,0,0,0,0
681.350035922197,0,0,0,0,0,1,0,0
681.422685014069,0,0,0,0,0,0,1,0
682.499319691484,0,0,0,1,0,0,0,0
683.180561030839,0,0,0,1,0,0,0,0
683.255400702649,0,0,0,0,0,0,1,0
683.327186059585,0,0,0,0,0,1,0,0
683.401821131402,0,0,0,0,0,1,0,0
683.4372531416,1,0,0,0,0,0,0,0
684.323096918384,0,0,0,0,1,0,0,0
684.360495075657,1,0,0,0,0,0,0,0
685.271829148809,1,0,0,0,0,1,1,0
685.35932486821,0,0,0,1,0,0,0,0
685.380886748031,0,0,0,0,0,0,1,0
687.214399677678,0,0,0,0,0,0,1,0
687.315444192824,0,0,0,0,0,1,0,0
688.28251852902,0,1,0,0,0,0,0,0
688.283221833191,0,0,0,0,0,1,0,0
688.51884560186,0,0,0,1,0,0,0,0
689.29508996802,0,0,0,0,0,1,0,0
689.300135899817,0,1,0,0,0,0,0,1
689.358614858678,1,0,0,0,0,0,0,0
690.459227939676,0,0,0,1,0,0,0,0
691.272249668177,0,0,0,0,0,1,0,0
691.347419350772,0,0,0,0,0,1,0,0
692.482710982566,0,0,0,0,0,0,1,0
693.310710742891,1,0,0,0,0,0,0,0
693.362834985666,0,0,0,0,0,1,0,0
694.286139535426,0,0,0,0,0,1,0,0
694.479220786045,0,0,0,1,0,0,1,0
695.26180571216,0,0,0,0,0,1,0,0
695.262769275012,1,1,1,0,1,0,1,0
697.381192290105,0,0,0,0,0,1,0,0
698.339429738251,1,0,0,0,0,0,0,0
698.340379436701,0,0,0,0,0,1,0,0
699.250168202322,0,0,0,0,0,0,0,1
699.432570876158,1,0,0,0,0,0,0,0
700.282444920377,1,0,0,0,0,0,0,0
702.261383286103,1,0,0,0,0,0,0,0
705.294937724978,0,0,0,0,0,0,0,1
705.326252138767,1,0,0,0,0,0,0,0
705.348674652928,1,0,0,0,0,0,0,0
706.271851546827,0,1,0,0,0,0,0,0
707.383446337006,0,0,0,0,0,1,0,0
707.385037602965,0,1,0,1,0,0,0,0
708.299870601831,0,0,0,0,0,1,0,0
709.293190719243,0,0,0,0,1,0,0,0
709.344788080223,1,0,0,0,0,0,0,0
710.352006214988,1,0,0,0,0,0,0,0
713.373720666078,0,0,0,0,0,1,0,0
714.334782610318,0,0,0,0,0,1,0,0
714.370146175307,1,0,0,0,0,0,0,0
715.085193910861,0,0,0,0,1,0,0,0
715.346341311289,1,0,0,0,0,0,0,0
717.601027953089,0,0,0,0,0,0,1,0
720.148320485707,1,0,1,0,0,0,1,0
723.359746317745,1,0,0,0,0,0,0,0
723.395973487177,1,0,0,0,0,0,0,0
724.62829393292,0,0,0,0,0,0,0,1
725.411698163767,1,0,0,0,0,0,0,0
727.427633640743,1,0,0,0,0,0,0,0
728.450370175315,0,0,0,0,0,0,1,0
729.368214871372,0,0,0,0,0,1,0,0
729.370650213848,1,0,0,0,0,0,0,0
730.329554268256,0,0,0,0,0,1,0,0
735.162643108573,0,0,0,0,0,1,0,0
736.46398920857,0,0,1,0,0,0,0,0
738.3469694891,1,0,0,0,0,0,0,0
739.318590947862,1,0,0,0,0,0,0,0
739.354486182146,1,0,0,0,0,0,0,0
739.426953690412,1,0,0,0,0,0,0,0
740.407113149694,0,0,0,0,0,0,0,1
741.333979571311,1,0,0,0,0,0,0,0
741.406078970125,1,0,0,0,0,0,0,0
742.32860286344,1,0,0,0,0,0,0,0
745.45308806401,0,0,0,0,0,0,0,1
751.216418829586,0,0,1,0,0,0,0,0
753.37015629874,1,0,0,0,0,0,0,0
753.587670164894,0,1,0,0,0,0,0,0
755.350015168193,1,0,0,0,0,0,0,0
755.422388802505,1,0,0,0,0,0,0,0
757.32874937889,1,0,0,0,0,0,0,0
759.416861924221,1,0,0,0,0,0,0,0
760.376350618709,1,0,0,0,0,1,0,0
760.413052355456,1,0,0,0,0,0,0,0
769.402139433217,1,0,0,0,0,0,0,0
769.437771670552,1,0,0,0,0,0,0,0
771.453735189232,1,0,0,0,0,0,0,0
773.713922264955,0,0,0,0,0,0,1,0
774.39183723478,1,0,0,0,0,0,0,0
779.423723607498,1,0,0,0,0,0,0,0
781.401630361847,1,0,0,0,0,0,0,0
781.437942982377,1,0,0,0,0,0,0,0
784.51183110683,0,0,0,1,0,0,0,0
787.470110632991,0,0,0,1,0,0,0,0
787.47071311329,0,0,1,0,0,0,0,0
788.370104777643,1,0,0,0,0,0,0,0
789.46702399192,0,1,1,1,0,0,1,0
790.428494452914,0,0,1,1,1,0,1,1
791.46391105287,0,0,0,1,0,0,0,0
792.425576835256,0,1,1,1,1,0,1,1
792.42615057186,1,0,0,0,0,0,0,0
793.167685122286,0,1,1,1,0,0,0,0
794.423538794268,1,0,0,0,0,0,0,0
