,ECA2_0005_01.a_p1,ECA2_0005_02.a_p1,ECA2_0005_03.a_p1,ECA2_0005_04.b_p1,ECA2_0005_05.a_p1,ECA2_0005_06.a_p1,ECA2_0005_07.a_p1,ECA2_0005_08.a_p1,ECA2_0005_09.a_p1,ECA2_0005_10.a_p1
666.888812646591,0,0,1,0,0,0,0,0,0,0
666.889331859943,0,1,0,0,1,0,0,0,1,0
667.261273299031,0,0,1,0,0,0,0,0,0,0
667.333717280143,0,1,0,0,1,0,0,0,0,1
667.406578482897,0,0,0,0,0,1,0,0,0,0
669.385825451081,0,0,1,0,1,0,0,0,0,0
669.386178730853,0,1,0,0,0,0,0,0,0,0
670.247981874364,0,0,0,0,0,0,0,0,0,1
670.2722970427,0,0,0,0,0,0,0,0,1,0
670.381571732018,0,0,0,0,0,1,0,0,0,0
671.365096972511,0,1,0,0,0,0,0,0,0,0
671.399924685879,0,0,0,0,1,0,0,0,0,0
671.401445619978,0,0,0,0,0,0,0,0,1,0
673.114443161059,0,0,0,1,0,0,0,0,0,0
673.226414115968,0,0,0,0,0,1,0,0,0,0
673.283414120858,0,0,0,0,0,0,0,0,1,0
673.326626987969,0,0,0,0,0,0,0,0,1,0
673.344561388904,0,0,0,0,1,0,0,0,0,0
673.372956298521,1,0,0,0,0,0,0,0,0,0
674.310514150648,0,0,0,0,0,0,0,0,0,1
674.48542435689,0,1,0,0,0,0,1,1,0,0
674.511191710408,0,1,1,0,0,0,0,1,0,1
675.073845078943,0,1,0,0,0,1,1,0,1,0
675.250480390709,0,0,0,0,0,1,0,0,0,0
675.315718027848,0,0,1,0,0,0,0,0,0,0
675.316276957312,0,0,0,0,1,0,0,0,0,0
675.324173131234,0,0,1,0,0,0,0,0,0,0
675.352121289693,0,0,0,0,0,0,0,0,0,1
675.432717513383,0,0,0,1,0,0,0,0,0,0
676.391606368717,0,0,0,0,0,1,0,0,0,0
676.922278161188,0,1,1,0,1,0,1,0,1,0
678.290150510665,0,0,0,0,0,1,0,0,1,0
679.310633517331,1,1,1,0,0,0,0,0,0,0
679.347465369172,0,0,0,0,0,0,0,0,0,1
679.370067748333,0,0,0,0,0,1,0,0,0,0
680.502403632752,0,0,1,1,0,0,1,1,1,1
681.311668741834,1,0,0,0,0,0,0,0,0,0
682.499319691484,0,0,0,0,0,0,0,1,0,0
683.247418887906,0,0,0,0,0,0,1,0,0,0
683.29260822331,0,0,0,0,1,0,0,0,0,0
683.328729211399,0,0,0,0,1,0,0,0,0,0
683.365357186386,0,0,0,0,1,0,0,0,0,0
684.323096918384,0,0,0,0,0,0,1,0,0,0
685.271829148809,1,0,0,0,0,0,0,0,0,0
685.300330245269,0,0,0,0,0,0,0,0,1,0
685.380886748031,0,0,0,0,1,0,0,0,0,0
686.411941101996,0,0,0,1,0,0,0,0,0,0
687.142122975827,0,0,0,0,0,1,0,0,0,0
687.323541620514,0,1,0,0,1,0,1,0,0,0
687.352360550155,0,0,0,0,1,0,0,0,0,0
687.387721768227,0,0,1,0,0,0,0,0,0,0
688.28251852902,0,0,0,0,0,0,0,1,0,0
689.29508996802,0,0,0,0,0,0,1,0,0,0
689.331479070476,0,0,0,0,0,0,1,0,0,0
691.311095345409,1,0,0,0,0,0,0,0,0,0
691.347419350772,0,0,0,0,1,0,0,0,0,0
691.418669271809,0,0,0,0,0,0,0,0,1,0
691.455431249893,0,0,0,1,0,0,0,0,0,0
692.342389909573,0,0,0,0,0,0,0,0,1,0
693.362834985666,0,0,0,0,0,1,0,0,0,0
693.471228181971,0,0,0,1,0,0,0,0,0,0
694.285588632673,0,0,0,0,0,1,0,0,0,0
694.321514937843,0,0,1,0,0,0,1,0,0,0
694.479220786045,0,0,0,0,0,0,0,1,0,0
695.262769275012,1,1,1,1,1,1,1,1,1,1
695.304026938073,0,0,0,0,1,0,0,0,0,0
695.328788366556,0,0,0,0,1,0,0,0,0,0
695.340690846446,1,0,0,0,0,0,0,0,0,0
697.34487685436,0,0,0,0,1,0,0,0,0,0
699.286130289014,0,0,0,0,0,1,0,0,0,0
699.36056336998,0,0,0,0,1,0,0,0,0,0
701.330537410053,0,0,0,0,0,1,0,0,0,0
702.298072611937,0,0,1,0,0,0,0,0,0,0
703.273599193835,0,0,0,0,0,0,0,0,1,0
705.203613283079,0,1,0,0,0,0,0,0,0,0
707.342159102668,0,0,0,0,1,0,0,0,0,0
707.377633915587,0,0,0,0,0,1,0,0,0,0
707.385547921142,0,0,0,1,0,0,0,0,0,0
708.299870601831,1,0,0,0,0,0,0,0,0,0
708.300492243732,0,0,0,0,0,1,0,0,0,0
708.317648122993,0,0,0,0,0,0,1,0,0,0
708.337310530509,0,0,0,0,0,0,1,0,0,0
713.374295706089,0,0,0,0,0,0,0,0,0,1
714.370146175307,0,0,0,0,0,0,1,0,0,0
715.391368636027,0,0,0,0,0,1,0,0,0,0
716.276877946226,1,0,0,0,0,0,0,0,0,0
716.314133635648,0,0,1,0,0,0,0,0,0,0
717.243510570266,0,0,0,0,0,1,0,0,0,0
717.334476078835,0,0,0,0,0,1,0,0,0,0
717.343346843758,0,0,0,0,1,0,0,0,0,0
717.398447581773,1,0,0,0,0,0,0,0,0,0
719.149864571383,0,0,0,0,1,0,0,0,0,0
720.148320485707,0,0,1,0,1,0,0,0,0,0
720.300242841683,0,0,1,0,0,0,0,0,0,0
720.410025634056,0,0,0,0,1,0,0,0,0,0
721.144586114169,0,0,0,0,1,0,0,0,0,0
721.327146470672,0,0,0,0,0,0,0,1,0,0
721.991798243857,0,0,0,0,1,0,0,0,0,0
722.31555335027,1,0,0,0,0,0,0,0,0,0
722.352142095923,0,0,0,0,0,0,0,0,1,0
722.352571878468,0,0,0,0,0,1,0,0,0,0
723.359746317745,0,0,0,0,0,1,0,0,0,0
725.302631690443,1,0,0,0,0,0,0,0,0,0
725.339929833196,0,0,0,0,0,1,0,0,0,0
725.376367436379,0,0,0,0,0,0,1,0,0,0
725.411060598835,0,0,0,0,0,1,0,0,0,0
726.346761375295,0,0,0,0,1,0,0,0,0,0
727.31709865476,0,0,0,0,0,1,0,0,0,0
728.326989142225,0,0,0,0,0,0,0,0,1,0
729.2960769478,0,0,0,0,0,1,0,0,0,0
729.370650213848,0,0,0,0,1,0,0,0,0,0
731.31298376195,0,0,0,0,0,1,0,0,0,0
731.37805333834,1,0,0,0,0,0,0,0,0,0
733.032907917927,0,1,0,0,0,0,0,0,0,0
734.165244135246,0,1,0,0,1,0,0,0,0,0
735.029522356935,0,1,0,0,0,0,0,0,0,0
737.338530760283,1,0,0,0,0,0,0,0,0,0
741.333979571311,0,0,0,0,0,1,0,0,0,0
741.406078970125,0,0,0,0,1,0,0,0,0,0
744.345389253631,0,0,0,0,0,0,1,0,0,0
745.268218860285,0,0,0,0,1,0,0,0,0,0
745.291713270018,0,0,0,0,0,1,0,0,0,0
746.323569018295,1,0,0,0,0,1,0,0,0,0
747.373262468566,0,0,0,0,1,0,0,0,0,0
749.423287387795,0,0,0,0,0,0,0,0,1,0
751.354772037157,0,0,0,0,0,0,0,0,0,1
753.370737424907,0,0,0,0,1,0,0,0,0,0
753.407065052731,0,0,0,0,0,0,1,0,0,0
754.304202192425,0,0,0,0,0,0,0,0,0,1
754.934962359758,0,0,0,0,0,0,0,0,1,0
756.16020498399,0,0,0,0,0,1,0,0,0,0
756.307979144954,0,0,0,0,0,1,0,0,0,0
756.942703698273,0,0,0,0,0,0,1,0,0,0
759.338403171652,0,0,0,0,0,0,0,1,0,0
767.347950903945,1,0,0,0,0,0,0,0,0,0
767.999572023808,0,1,0,0,0,0,0,0,0,0
770.415315040076,0,0,0,0,0,0,1,0,0,0
773.054499025135,0,1,0,0,0,0,0,0,0,0
773.212431127993,1,0,0,0,0,0,0,0,0,0
773.38785204361,0,0,1,0,0,0,0,0,0,0
773.713922264955,0,0,0,0,0,0,1,0,0,0
783.41710544224,0,0,0,0,1,0,0,0,0,0
784.339098943186,0,0,0,0,1,0,0,0,0,0
787.470110632991,0,0,1,0,0,0,0,0,0,0
787.47114277896,0,0,0,0,0,0,0,0,0,1
788.370104777643,0,0,0,0,0,1,0,0,0,0
788.74170572917,0,0,0,0,0,0,0,1,0,0
790.387450294577,0,0,0,0,0,0,0,0,1,0
790.428494452914,0,1,1,1,0,0,1,1,1,0
791.46391105287,0,0,0,0,0,0,1,1,0,0
792.425576835256,0,1,1,1,1,0,1,1,1,1
793.167685122286,0,0,0,0,0,0,1,1,0,1
794.423538794268,0,0,0,0,1,0,0,0,0,0
800.413855391086,0,1,0,1,0,0,1,1,0,0
804.366268428487,1,0,0,0,0,0,0,0,0,0
807.183806986709,0,1,0,0,1,0,0,0,0,0
808.399307461279,0,0,0,0,0,0,0,1,0,0
808.652974513248,0,0,0,0,1,1,0,0,0,0
810.395130773723,0,0,0,0,0,0,1,0,0,0
815.407437042215,1,0,0,0,0,0,0,0,0,0
816.773193116156,0,0,0,0,0,0,0,1,0,0
816.898859806795,0,0,0,0,0,0,1,0,0,0
818.487348167061,0,0,0,0,0,0,0,0,1,0
830.345212351645,0,0,0,0,0,1,0,0,0,0
830.788820333531,0,0,0,0,0,0,0,0,0,1
859.315780708866,0,0,0,0,0,1,0,0,0,0
859.848697316,0,0,0,0,0,0,0,0,1,0
867.186555172288,0,0,1,0,0,0,0,0,0,0
874.504722579428,0,0,0,0,0,1,0,0,0,0
875.562412602112,0,0,0,1,0,0,0,0,0,0
881.202266203097,0,0,1,0,1,0,0,0,0,0
