,ECA2_0043_01.a_p1,ECA2_0043_02.a_p1,ECA2_0043_03.a_p1,ECA2_0043_04.a_p1,ECA2_0043_05.a_p1,ECA2_0043_06.b_p1,ECA2_0043_07.a_p1,ECA2_0043_08.a_p1,ECA2_0043_09.a_p1,ECA2_0043_10.a_p1
586.287321858217,0,0,0,0,0,1,0,0,0,0
586.926403795991,0,0,0,0,1,0,0,0,0,0
587.122873021123,0,0,1,0,1,1,0,0,0,0
587.123682840432,0,0,0,1,0,0,0,0,0,0
587.189458949279,0,0,0,0,0,0,0,1,0,0
587.197165484316,0,0,0,0,0,0,0,0,1,0
587.198914562041,0,0,0,0,0,0,1,0,0,0
587.227218693582,0,0,0,0,0,1,0,0,0,0
587.233393879648,0,0,0,0,1,0,1,0,0,0
587.234666095135,0,1,0,0,0,0,0,0,0,0
587.235236063169,0,0,0,1,0,0,0,0,0,0
587.271229124156,0,0,0,1,1,1,1,1,0,0
587.299982180249,0,0,0,1,0,0,0,0,0,0
587.307647939832,0,0,0,1,1,0,1,1,0,0
587.336170902354,0,0,0,0,0,0,0,1,0,0
587.344067718086,0,0,0,1,0,0,0,0,0,0
587.344426431319,0,0,0,0,0,1,1,0,0,0
587.380847487762,0,0,0,0,1,0,0,0,0,0
588.123699033257,0,0,1,0,0,1,0,0,0,0
588.230253218315,0,0,0,0,1,0,0,0,0,0
588.302897316541,0,0,0,1,1,0,0,0,0,0
588.339211618883,0,0,0,0,1,0,0,0,0,0
588.924630385769,0,0,0,0,0,0,1,0,0,0
589.156174413175,1,0,0,0,0,0,0,0,0,0
589.169190538985,0,0,1,0,0,0,0,0,0,0
589.192519555546,0,0,0,0,0,0,0,0,1,0
589.214558750343,0,0,0,0,0,0,0,1,0,0
589.241153313225,0,0,0,0,1,0,0,0,0,0
589.2792552023,0,0,0,0,0,0,1,0,0,0
589.286925176709,0,0,0,1,0,1,0,0,0,0
589.295999065214,0,0,0,0,0,0,0,0,1,0
589.315310929802,0,0,0,0,1,1,0,0,0,0
589.323333398991,0,0,1,1,1,0,0,0,0,0
590.237830711178,1,0,0,1,0,0,1,0,0,0
590.282235197156,0,0,0,1,0,1,0,0,0,0
590.445838970359,0,0,0,0,0,0,0,1,0,0
591.171826553753,0,0,0,0,0,0,0,0,1,0
591.203567897335,0,0,0,0,0,1,0,0,0,0
591.208099970852,0,0,1,0,0,0,1,0,0,0
591.209377266043,0,0,0,0,1,0,0,0,0,0
591.222257727907,0,0,0,0,0,0,1,0,0,0
591.266582494742,0,0,0,0,0,0,1,0,0,0
591.280524068828,0,0,0,0,0,1,0,0,0,0
591.280911206289,0,0,0,1,0,0,0,0,0,0
591.284121701037,0,0,0,1,0,0,0,0,0,0
591.316792249111,0,0,0,0,0,0,1,0,0,0
591.345663124642,0,0,0,0,0,1,0,0,0,0
592.181046539554,0,0,0,0,1,0,0,0,0,0
592.217577633812,0,0,0,0,0,0,1,0,0,0
592.225099046422,0,0,0,0,0,0,1,0,0,0
592.25346151205,0,0,0,0,0,0,1,0,0,0
592.26152076015,0,0,0,0,1,0,1,0,0,0
592.289825143369,0,0,0,0,0,0,0,1,0,0
592.290149387699,0,0,0,1,0,0,0,0,0,0
593.151157245447,1,1,1,1,0,0,0,0,0,0
593.151587185903,0,0,0,0,1,0,0,0,0,0
593.188224743927,0,0,0,1,0,0,0,0,0,0
593.201331874075,0,0,0,1,0,0,0,0,0,0
593.22380775273,0,0,0,0,0,0,0,0,1,0
593.22456740986,0,0,0,0,0,0,1,0,0,0
593.260479620402,0,0,0,0,0,0,1,0,0,0
593.331692551102,0,0,0,0,1,0,0,0,0,0
593.33372109035,0,0,0,0,0,1,1,0,0,0
593.346937716844,0,0,0,0,0,0,1,0,0,0
594.232725963526,0,0,0,0,1,0,1,0,0,0
594.240959743999,0,0,0,0,1,0,0,0,0,0
594.255668289204,0,0,0,0,0,1,0,0,0,0
594.269062952656,0,0,0,0,1,0,0,0,0,0
594.277127306583,0,0,0,1,1,0,0,1,0,0
594.277473707839,0,0,0,0,0,0,1,0,0,0
594.313561438758,0,0,0,0,1,0,0,0,0,1
595.130832698864,0,0,0,0,0,0,0,0,1,0
595.16681771033,0,0,1,0,0,1,0,0,0,0
595.167242374082,0,0,0,0,0,0,1,0,0,0
595.179677674944,0,1,0,0,0,0,0,0,0,0
595.195100171205,0,0,1,0,0,0,0,0,0,0
595.203044374886,0,0,0,0,0,0,0,0,1,1
595.203510174725,0,0,1,0,0,0,0,0,0,0
595.276353754854,0,0,0,1,0,0,0,0,0,0
595.289462347412,0,0,0,0,0,0,1,0,0,0
595.312733536381,0,0,0,0,1,0,0,0,0,0
595.326235948725,0,0,0,1,0,0,0,0,0,0
595.385348669384,0,0,0,1,0,0,1,0,0,0
596.161692665039,0,0,0,0,0,0,0,0,0,1
596.266027737389,0,0,0,0,0,1,0,0,0,0
596.94796408858,0,0,0,1,1,1,0,0,0,0
597.079604632858,0,0,0,0,0,1,0,0,0,0
597.18234973318,0,0,1,0,0,0,0,0,0,0
597.182797017482,0,0,0,0,0,0,1,1,0,0
597.210409689073,0,0,0,0,0,0,1,1,0,0
597.219241125102,1,0,0,1,1,0,0,0,0,0
597.219884673375,0,0,0,0,0,0,1,0,0,0
597.248383426485,0,0,0,0,0,0,0,0,1,0
597.283673845885,0,0,0,0,0,0,0,1,0,0
597.292084299911,0,0,1,0,1,0,0,0,0,0
597.328493324324,0,0,0,1,0,0,0,0,0,0
598.226332533727,0,0,0,0,0,0,1,0,0,0
598.330297758705,0,0,0,0,0,0,1,0,0,0
599.161613442054,0,0,0,0,0,0,0,0,1,0
599.198367254304,0,0,0,1,0,0,0,0,0,0
599.198670463494,0,0,0,0,0,0,1,0,0,0
599.22591237856,0,0,1,0,0,0,0,0,0,0
599.233640980945,0,0,0,0,1,0,1,0,0,0
599.235145203727,0,0,0,1,0,0,0,0,0,0
599.307628835221,0,0,0,0,0,0,1,0,0,0
599.380420870373,0,0,0,1,0,0,0,0,0,0
599.528774224223,0,0,0,1,0,0,0,0,0,0
600.302944849847,0,0,0,0,1,0,0,0,0,0
600.311465026293,0,0,0,0,1,0,0,0,0,0
600.339347938975,0,0,0,1,0,0,0,0,0,0
601.07511064151,0,1,0,0,0,0,0,0,0,0
601.20156136661,1,0,0,0,1,0,0,0,0,0
601.206460541473,0,0,0,0,0,0,1,0,0,0
601.214244437684,0,0,1,1,1,0,1,0,0,0
601.242561823179,0,0,0,0,0,0,1,0,0,0
601.250609458504,0,0,0,0,1,0,0,0,0,0
601.250934490886,0,0,0,1,0,0,0,0,0,0
601.286947626958,0,0,0,1,1,0,0,0,0,0
601.30522376083,0,0,0,0,1,0,0,0,0,0
601.315627605584,0,0,0,0,0,1,0,0,0,0
601.323235773857,0,0,0,1,1,0,1,0,0,0
601.360088968381,0,0,0,1,0,0,0,0,0,0
602.208145526461,0,0,0,0,0,1,0,0,0,0
602.237322453821,0,0,0,0,0,0,0,1,0,0
602.939848741132,0,0,0,1,1,1,1,0,0,0
603.19275046118,0,0,1,0,0,0,0,0,0,0
603.208099194933,0,0,1,0,0,0,0,0,0,0
603.221997238481,0,0,0,1,0,0,0,0,0,0
603.228432779919,0,0,0,0,0,1,0,0,0,0
603.229745696806,0,0,1,0,1,0,1,0,0,0
603.302627230734,0,1,0,1,0,0,0,0,0,0
603.303051195871,0,0,0,0,0,1,0,0,0,0
603.339399830745,0,0,0,0,0,0,1,0,0,0
603.342069324304,0,1,0,0,0,0,0,0,0,0
604.253492991376,0,0,0,0,1,0,0,0,0,0
605.223939144052,0,0,1,0,0,0,0,0,0,0
605.245566805989,0,0,0,0,0,0,0,1,0,0
605.260166184652,0,0,0,0,0,0,1,0,0,0
605.272648707904,0,0,0,1,0,0,0,0,0,0
605.310264442338,0,0,0,1,0,1,0,0,0,0
605.35168819614,0,0,0,0,0,1,1,0,0,0
606.233020612802,0,0,0,0,1,0,0,0,0,0
607.191294516129,0,1,0,0,0,0,0,0,0,0
607.20314364898,0,0,0,0,0,0,1,0,0,0
607.276173882133,0,0,1,0,1,0,0,0,0,0
607.324507455016,0,0,0,0,1,0,0,0,0,0
607.326100974548,0,0,0,0,0,1,0,0,0,0
607.348534428408,0,0,0,0,0,1,0,0,0,0
607.349007090704,0,0,0,0,1,0,0,0,0,0
608.246926354097,0,0,0,0,0,0,1,0,0,0
608.285095717662,0,0,0,0,1,0,0,0,0,0
608.321174684411,0,1,0,0,0,0,0,0,0,0
609.182732936932,0,0,1,0,0,0,0,0,0,0
609.219307680713,0,0,0,0,0,0,1,0,0,0
609.255904618426,0,0,0,1,0,0,0,0,0,0
609.285812024765,0,0,0,0,0,0,0,1,0,0
609.291924749079,0,0,1,0,0,0,0,0,0,0
609.292409537181,0,0,0,1,0,0,1,0,0,0
609.305125210008,0,0,0,0,0,1,0,1,0,0
609.328414670635,0,0,1,0,0,0,0,0,0,0
609.329146951555,0,0,0,0,0,0,1,0,0,0
609.365251345928,0,0,0,0,1,0,0,0,0,0
610.22763726563,0,0,0,1,0,0,0,0,0,0
610.228080398273,0,0,0,0,0,0,1,0,0,0
610.245652806357,0,0,0,0,0,1,0,0,0,0
610.299042679943,0,0,0,1,0,0,0,0,0,0
611.159551659532,1,0,0,0,0,0,0,0,0,0
611.198689370051,0,0,1,0,0,0,0,0,0,0
611.234942691798,0,0,0,0,0,0,1,0,0,0
611.235659727748,0,0,0,1,0,0,0,0,0,0
611.271335997356,0,0,0,1,0,1,0,0,0,0
611.307672308826,1,0,0,0,1,0,0,0,0,0
611.30802628308,0,0,0,1,0,0,0,0,0,0
611.344065387614,0,0,1,0,0,1,0,0,0,0
611.381211675726,0,0,0,0,0,0,1,0,0,0
612.206975286327,0,0,0,0,1,0,0,0,0,0
612.2436199407,0,0,0,0,0,1,1,0,0,0
612.279680656137,0,0,0,0,1,0,0,0,0,0
612.303382263861,0,0,0,0,0,1,0,0,0,0
613.177380153176,0,0,1,0,0,1,0,0,0,0
613.201494969067,0,1,0,0,0,0,0,0,0,0
613.214190679211,0,0,0,0,0,1,0,0,0,0
613.241941644001,1,0,0,0,0,0,0,0,0,0
613.322048964164,0,0,0,0,1,0,1,0,0,0
613.359662194938,0,0,0,0,0,1,1,0,0,0
613.462022084827,0,0,0,1,0,1,0,0,0,0
613.462581419989,1,1,0,0,0,0,1,0,1,1
614.273666640096,0,0,0,0,0,0,0,0,1,0
614.282073975393,0,0,1,0,0,0,0,0,0,0
614.529860028488,0,1,1,0,0,0,0,0,0,1
615.217079887874,0,0,0,0,0,0,0,0,0,1
615.230134878305,0,0,0,1,0,1,1,0,0,0
615.258439432579,0,0,0,0,0,0,1,0,0,0
615.294865226263,0,0,0,0,0,0,1,0,0,0
615.301171729495,0,0,0,0,0,1,0,0,0,0
615.338831870528,0,0,0,1,0,1,0,0,0,0
615.339340079301,0,0,0,0,0,0,1,0,0,0
615.375295231663,0,0,1,1,1,1,0,0,0,0
616.223811708694,0,0,0,1,0,0,1,0,0,0
616.261398969731,0,0,0,0,0,0,1,0,0,0
616.267975063236,0,0,0,0,0,0,1,0,0,0
616.297728952027,0,0,0,1,0,0,0,0,0,0
616.306479190381,0,0,0,0,0,0,1,0,0,0
616.334139875535,0,0,0,1,0,0,1,1,1,0
616.526953466632,0,1,0,0,0,0,0,0,0,1
616.95471737913,0,0,0,0,1,0,1,0,0,0
616.955488556668,0,0,0,1,0,0,0,0,0,0
616.9558711035,0,0,0,0,0,1,0,0,0,0
617.237297242435,0,1,0,1,1,1,0,0,0,0
617.272415246554,0,0,0,0,0,0,1,0,0,0
617.281807449726,0,0,1,0,0,1,0,0,0,0
617.308982905295,0,0,0,0,0,0,1,0,0,0
617.318159385959,0,0,0,1,0,0,0,0,0,0
617.318572736512,0,0,0,0,0,0,1,0,0,0
617.345299907346,0,0,0,0,0,0,1,0,0,0
617.354632665464,0,0,0,0,1,0,0,0,0,0
617.390832316409,0,0,0,0,0,1,0,0,0,0
618.203112467719,0,0,0,1,0,0,0,0,0,0
618.313380637843,0,0,0,1,0,0,0,0,0,0
618.32018449813,0,0,0,1,0,0,0,0,0,0
618.403849707545,0,0,0,0,0,0,0,0,1,0
618.549762076099,0,1,1,1,0,1,0,1,0,1
619.093983820028,0,1,0,0,0,0,0,0,0,0
619.261036628495,0,0,0,0,0,0,0,1,0,0
619.278739722832,0,0,0,1,0,0,0,0,0,0
619.288244392571,0,0,0,0,0,0,1,0,0,0
619.289520062564,0,0,0,0,1,0,0,0,0,0
619.296443662007,0,0,0,0,0,1,0,0,0,0
619.333802045193,0,0,0,0,0,0,0,0,1,0
619.365772372411,0,0,0,0,0,1,0,0,0,0
620.256291144724,0,0,0,1,0,0,0,0,0,0
620.320342019218,0,0,1,0,0,0,0,0,0,0
621.267462792151,0,0,0,1,0,0,0,0,0,0
621.269264627808,0,0,0,0,1,0,1,0,0,0
621.295988646902,0,0,0,0,1,0,0,0,0,0
621.305112409479,0,0,0,0,0,1,1,0,0,0
621.305472770025,0,0,0,1,0,0,0,0,0,0
621.328768492317,0,0,0,0,0,0,1,0,0,0
622.262604778237,0,0,0,0,1,1,0,0,0,0
622.272248494428,0,0,0,1,0,0,0,0,0,0
622.544285226762,0,0,1,0,0,0,0,0,0,0
623.211176378548,0,0,0,0,0,0,0,1,0,0
623.271430718757,0,0,0,0,0,0,1,0,0,0
623.271941124992,0,0,0,0,0,1,0,0,0,0
623.306162144061,0,0,0,0,0,0,1,0,0,0
623.307990151695,0,0,0,0,1,1,0,0,0,0
623.31941745923,0,0,1,0,0,0,0,0,0,0
623.342647926575,0,0,0,0,1,0,0,0,0,0
623.344403055009,0,0,0,0,0,0,1,0,0,0
624.243796082443,0,0,0,1,0,0,0,0,0,0
624.278020797836,0,0,0,0,0,1,0,0,0,0
624.280033045438,0,0,0,0,0,0,1,0,0,0
624.313848509817,0,0,0,0,0,0,1,0,0,0
625.213647554577,0,0,0,0,0,0,1,0,0,0
625.214204387145,0,0,1,0,0,0,0,0,0,0
625.248082417069,0,0,0,0,0,0,1,0,0,0
625.25093233584,0,0,0,0,0,1,0,0,0,0
625.286864819923,0,0,0,0,1,0,0,0,0,0
625.287386601152,0,0,0,0,0,1,1,0,0,0
625.323375430571,0,0,0,1,1,1,1,1,0,0
625.396061433081,0,0,0,0,0,1,0,0,0,0
626.259303662518,0,0,0,1,0,0,0,0,0,0
627.193598597997,0,0,1,0,0,0,0,0,0,0
627.221409747185,0,0,0,0,0,0,0,0,1,0
627.229839855633,0,0,0,0,0,0,0,0,1,0
627.230234664005,0,0,0,0,0,0,1,0,0,0
627.230782346984,0,0,0,0,0,1,0,0,0,0
627.266233180463,0,0,0,0,1,1,1,1,0,0
627.294565642071,0,0,0,0,0,0,0,0,1,0
627.302632677684,0,0,0,1,0,0,0,0,0,0
627.303042500614,0,0,0,0,0,0,1,0,0,0
627.338952763136,0,0,0,0,0,0,0,0,1,0
627.375268931953,0,0,0,1,1,0,0,0,0,0
627.375665642221,0,0,0,0,0,0,1,0,0,0
628.237280164192,0,0,0,0,0,0,0,0,1,0
628.334745436871,0,0,0,0,0,1,0,0,0,0
628.974075281338,0,0,0,1,0,1,0,0,0,0
629.097842415965,0,0,0,0,1,0,0,0,0,0
629.236203186952,0,0,0,1,0,0,0,0,0,0
629.24369886021,0,0,0,0,0,1,0,0,0,0
629.281934825899,0,0,0,1,1,0,1,0,0,0
629.318794657276,0,0,0,0,0,0,1,0,0,0
629.336682324271,0,0,0,0,0,1,0,0,0,0
629.354804553918,0,0,1,1,0,1,0,0,0,0
629.39175472141,0,0,0,0,0,0,1,0,0,0
630.971209478715,0,0,0,1,0,1,0,0,0,0
631.253508694409,0,0,0,0,0,1,0,0,0,0
631.259723461866,0,0,0,0,0,1,0,0,0,0
631.261023750609,1,0,0,0,0,0,0,0,1,0
631.261448500863,0,0,0,0,1,0,0,0,0,0
631.32625017009,0,0,0,0,0,0,1,0,0,0
631.334357141034,0,0,0,0,0,0,1,0,0,0
631.507384141435,0,0,0,1,0,0,0,0,0,0
632.292674712623,0,0,0,1,0,1,0,0,0,0
632.329052386687,0,0,0,0,1,0,0,0,0,0
632.877142134053,0,0,0,0,1,0,0,0,0,0
633.2486786367,0,1,0,0,0,0,0,0,0,0
633.268730130957,0,0,0,0,1,0,0,0,0,0
633.276729463123,0,0,0,0,0,0,0,1,0,0
633.305100733171,0,0,0,0,0,1,1,0,0,0
633.314094735015,0,0,0,0,0,0,0,1,0,0
633.341996248972,0,0,0,0,0,0,1,0,0,0
634.22763432845,0,0,0,0,1,0,0,0,0,0
634.27248635847,0,0,0,0,1,0,0,0,0,0
634.863322812001,0,0,0,1,0,0,0,0,0,0
635.284484503925,0,0,0,0,0,0,1,0,0,0
635.311791865403,0,0,0,0,0,0,0,0,0,1
635.319457708527,0,0,0,1,0,0,0,0,0,0
635.321346906455,0,0,0,0,1,0,0,0,0,0
635.357519807726,0,0,0,1,0,0,0,0,0,0
636.279601434683,0,0,0,0,1,0,0,0,0,0
636.316397626341,0,0,0,1,0,1,0,0,0,0
636.521542687963,0,0,0,0,0,1,0,0,0,0
637.226123613451,0,0,0,1,0,0,0,0,0,0
637.250198211814,0,0,0,0,0,0,0,0,0,1
637.250750909312,0,0,0,0,0,0,1,0,0,0
637.264024265357,0,0,0,0,0,0,1,0,0,0
637.284852208292,0,0,0,0,0,0,1,0,0,0
637.300339565515,0,0,0,0,1,0,0,0,0,0
637.321700497952,0,0,0,1,0,0,0,0,0,0
637.360202127072,0,0,0,0,0,0,1,0,0,0
638.256822565647,0,0,0,0,0,1,0,0,0,0
638.259370056867,0,0,0,1,0,0,0,0,0,0
638.295867615456,0,0,0,0,1,0,1,0,0,0
638.303370422916,0,0,1,1,0,0,0,0,0,0
639.229579105225,0,1,0,0,0,0,0,0,0,0
639.301222247199,0,0,0,0,1,0,0,0,0,0
639.302692380801,0,0,1,0,0,1,0,0,0,0
639.339014682196,0,0,0,0,0,0,1,0,0,0
639.375428786622,0,0,0,0,0,1,1,0,0,0
641.244062316661,0,0,1,0,0,1,1,0,0,0
641.281726001709,0,1,1,0,0,1,0,0,0,0
641.282166856639,0,0,0,0,0,0,1,0,0,0
641.3181063297,0,1,0,0,0,0,0,0,0,0
641.318468187409,0,0,0,0,1,0,0,0,0,0
641.35457993593,0,0,0,0,0,0,1,0,0,0
641.389716233717,0,0,0,1,0,0,0,0,0,0
641.390939344526,0,0,0,0,0,0,1,0,0,0
641.391462212751,0,0,0,0,0,1,0,0,0,0
643.150918520606,0,0,0,0,1,0,0,0,0,0
643.151466475374,0,0,0,1,0,0,0,0,0,0
643.224791117603,0,0,0,0,0,0,1,0,0,0
643.261165012052,0,0,0,1,0,0,0,1,0,0
643.289984536316,0,0,0,0,1,0,0,0,0,0
643.297585986522,0,0,0,0,1,0,1,0,0,0
643.333998266468,0,0,0,0,0,0,1,0,0,0
643.370388869547,0,0,1,0,0,1,1,0,0,0
645.094373090932,0,0,0,1,0,0,0,0,0,0
645.130825791557,1,0,0,1,0,0,0,1,0,0
645.131558389571,0,0,0,0,0,1,0,0,0,0
645.232610297585,0,0,0,0,0,0,0,1,0,0
645.240842905594,0,0,0,0,0,1,1,0,0,0
645.268765528647,1,0,0,1,0,1,0,0,0,0
645.269204408336,0,0,0,0,1,0,0,0,0,0
645.276674534758,1,0,0,0,0,0,0,0,0,0
645.313672652219,0,0,0,0,0,0,1,0,0,0
645.346946938943,0,0,0,0,0,1,0,0,0,0
645.349953378954,0,0,0,1,0,0,0,0,0,0
646.159331648263,1,0,0,0,0,0,0,0,0,0
646.31499887328,0,0,0,1,0,0,0,0,0,0
647.126159633842,0,0,0,0,1,0,0,0,0,0
647.127234370101,0,0,1,1,0,0,0,0,0,0
647.28313862582,0,0,0,1,0,0,1,0,0,0
647.284364330881,0,0,1,0,0,1,0,0,0,0
647.31152382241,0,0,0,0,0,0,0,0,0,1
647.319270869363,0,0,0,0,0,1,1,0,0,0
647.357473001877,0,0,0,1,0,0,0,0,0,0
648.215108980395,0,0,0,0,0,0,0,1,0,0
648.324013527698,0,0,0,1,1,1,0,0,0,0
648.324456884238,0,0,0,0,0,0,1,0,0,0
649.2616347708,0,0,0,0,0,1,0,0,0,0
649.298612730583,0,0,0,1,0,0,1,0,0,0
649.30011097547,0,0,0,0,0,1,0,0,0,0
649.334730984013,0,0,0,0,1,0,0,0,0,0
649.336511340386,0,0,0,1,0,0,0,0,0,0
649.372834917154,0,0,0,1,0,0,0,0,0,0
650.295649284483,0,0,0,0,1,0,1,0,0,0
650.44382974843,0,0,0,0,0,1,0,0,0,0
651.265081402104,0,0,0,0,0,0,1,0,0,0
651.265675471849,0,0,0,0,0,0,0,1,0,0
651.279432763926,1,0,1,0,0,0,0,0,0,0
651.297003007233,0,0,0,0,1,0,0,0,0,0
651.303019543929,0,0,0,0,0,0,1,0,0,0
651.339296355003,0,0,0,0,0,1,0,0,0,0
651.350442984432,0,0,0,0,1,0,0,0,0,0
651.376180348579,0,0,0,0,0,0,1,0,0,0
651.387929225085,0,0,0,0,0,0,0,0,1,0
651.436253234545,1,1,1,0,0,0,1,1,1,1
651.437200799086,0,0,0,1,1,0,0,0,0,0
652.238447733903,0,0,0,0,1,0,0,0,0,0
652.273222851195,0,0,0,1,0,0,1,0,0,0
652.275013130807,0,0,0,0,1,0,0,0,0,0
652.311211854862,0,0,0,1,0,0,0,0,0,0
653.318547075938,0,0,0,0,0,1,0,0,0,0
653.355001181675,0,0,0,0,1,0,0,0,0,0
654.254210603106,0,0,0,0,1,0,0,0,0,0
655.259230166898,0,0,0,0,0,1,0,0,0,0
655.260861809612,0,0,1,0,0,0,0,0,0,0
655.261455002684,0,0,0,1,0,0,1,0,0,0
655.297748991469,0,0,0,0,1,0,1,0,0,0
655.332361519308,0,0,0,1,0,0,1,0,0,0
655.333800565109,0,0,0,0,1,1,0,0,0,0
655.370112538989,0,0,1,0,0,0,1,1,1,0
656.292743575974,0,0,0,0,0,0,0,0,0,1
656.293182778048,0,0,0,1,1,1,0,0,0,0
656.329180561339,0,0,0,1,0,0,0,1,0,0
656.329637016979,0,0,0,0,1,1,0,0,0,0
656.365435063285,0,0,0,0,0,1,0,0,0,0
657.036032365324,0,1,0,0,0,0,0,0,0,0
657.268896375704,0,0,0,0,0,1,0,0,0,0
657.277179172767,0,0,0,0,1,0,0,0,0,0
657.313098048417,1,0,0,1,0,0,0,0,0,0
657.313517275122,0,0,0,0,0,0,1,0,0,0
657.349904028252,0,0,0,1,1,0,0,0,0,0
658.353659953685,0,0,0,0,0,0,1,0,0,0
659.1461804883,0,0,0,0,1,0,0,0,1,0
659.282975390286,0,0,0,0,0,0,1,0,0,0
659.284290494112,0,0,0,0,1,0,0,0,0,0
659.292362570671,0,0,0,1,0,1,0,0,0,0
659.319447931728,0,0,0,1,0,1,0,0,0,0
659.320729421224,0,0,0,0,1,0,0,1,0,1
659.327287378897,0,0,0,0,0,1,0,0,0,0
659.329226601418,0,0,0,1,1,0,0,0,0,0
659.365660330898,0,0,0,0,1,0,0,0,0,0
659.366152362335,0,0,0,0,0,1,0,0,0,0
659.538651913678,1,0,0,1,0,0,0,0,0,0
661.141591201574,0,0,0,0,1,0,0,0,0,0
661.263541324538,0,0,1,0,0,0,1,1,0,0
661.298477003958,0,0,0,0,1,0,0,0,0,0
661.300048173441,0,0,0,1,0,1,0,0,1,0
661.300537716241,0,0,0,0,0,0,1,0,0,0
661.308109048443,0,0,0,0,0,0,0,0,1,0
661.336379911107,0,0,0,0,0,1,0,0,0,0
662.267714925857,0,0,0,1,0,0,0,0,0,0
662.905463983318,0,0,1,0,1,0,1,0,0,0
663.315665578082,0,1,0,1,0,0,1,0,0,0
663.352070033963,0,0,0,0,0,1,0,0,0,0
663.352536064616,0,0,0,0,1,0,1,0,0,0
664.274647454325,0,0,0,0,0,1,0,0,0,0
664.275132993305,0,0,0,1,0,0,0,0,0,0
664.903523083187,0,0,0,1,0,0,0,0,0,0
665.24472934883,0,0,0,0,0,0,1,0,0,0
665.279380463603,0,0,0,0,1,0,0,0,0,0
665.295439705314,0,0,0,0,0,1,0,0,0,0
665.312896290947,0,0,0,0,1,0,0,0,0,0
665.316837505421,0,0,0,0,0,0,1,0,0,0
665.332087879133,0,0,0,0,0,0,1,0,0,0
665.389584941926,0,0,0,0,1,0,0,0,0,0
666.253855987162,0,0,0,0,0,0,0,0,1,0
666.290786477965,0,0,0,1,0,0,1,0,0,0
666.889331859943,0,0,0,1,1,1,0,0,0,0
667.248341391285,0,0,0,0,0,0,0,0,0,1
667.294871688982,0,0,0,0,1,0,0,0,0,0
667.297244286019,0,0,0,0,0,1,0,0,0,0
667.297962550449,0,0,0,1,0,0,0,0,0,0
667.333717280143,0,0,1,0,0,0,0,0,0,0
667.334193612076,0,0,0,0,0,1,0,0,0,0
668.231496719879,0,0,0,1,0,1,0,0,0,0
668.29276062773,0,0,0,0,0,0,0,1,0,0
669.24138201316,0,0,0,0,0,0,1,0,0,0
669.27477088443,0,0,0,0,1,0,1,0,0,0
669.277423910695,0,0,0,1,0,0,0,0,0,0
669.311617511811,0,0,0,1,0,0,1,0,0,0
669.313418244466,0,0,0,0,0,1,0,0,0,0
669.349548641861,0,0,0,1,1,0,0,0,0,0
669.349898308984,0,0,0,0,0,1,0,0,0,0
669.384468690718,0,0,0,0,1,1,1,0,0,0
669.385825451081,0,0,1,1,0,0,0,0,0,0
670.247981874364,0,0,1,0,0,0,0,0,1,0
670.2851741844,0,0,0,1,0,0,0,0,0,0
671.219836915649,0,0,0,0,0,0,0,0,1,0
671.290861546011,0,0,0,0,1,1,1,0,0,0
671.327508675034,0,0,0,0,0,0,1,0,0,0
671.328785244283,0,0,0,0,1,0,0,0,0,0
671.329261766539,0,0,0,1,0,0,0,0,0,0
671.365592110356,0,0,0,0,0,1,0,0,0,0
671.399924685879,0,0,0,0,1,0,0,0,0,0
671.401976275209,0,0,0,0,0,0,1,0,0,0
672.251114409154,0,0,1,1,0,0,0,0,0,0
673.265222394237,0,0,0,1,0,1,0,0,0,0
673.272266949081,0,0,0,0,0,1,0,0,1,0
673.283414120858,1,0,0,0,0,0,0,0,0,0
673.300632804678,0,0,0,0,0,0,1,0,0,0
673.308173563182,0,0,0,0,1,1,0,0,0,0
673.308694222935,0,0,0,0,0,0,1,0,0,0
673.336472493863,0,0,1,0,1,1,0,1,0,0
673.345016486346,0,0,0,0,1,0,0,0,0,0
674.267252605321,0,0,0,0,1,1,1,0,0,0
674.294445125947,0,0,0,0,0,0,0,0,0,1
675.266595393923,1,0,0,0,0,0,0,0,0,0
675.279196018793,0,0,1,0,1,0,0,1,0,0
675.30727965643,0,0,1,0,0,0,0,0,0,0
675.315718027848,0,0,0,0,0,1,0,0,0,0
675.316276957312,0,0,0,0,0,0,1,0,0,0
675.352121289693,0,0,0,0,0,0,0,0,0,1
675.352644321161,0,0,1,0,1,1,0,0,0,0
676.922278161188,0,0,0,0,1,1,1,0,0,0
677.312563422249,0,0,0,0,1,0,0,0,0,0
677.331628566909,0,0,0,1,0,0,0,0,0,0
677.347890279954,0,0,0,1,0,0,0,0,0,0
677.368484985465,0,0,0,0,1,0,0,0,0,0
678.253092052345,0,1,0,0,0,0,0,0,1,0
678.26271164948,0,0,0,0,1,0,0,0,0,0
678.290150510665,0,1,0,1,0,0,0,1,0,0
678.335417107917,0,0,0,0,1,0,0,0,0,0
678.918903663068,0,0,0,1,0,0,0,0,0,0
679.141077634429,0,0,0,0,0,0,1,0,0,0
679.334825076449,0,0,0,0,0,0,1,0,0,0
679.347465369172,0,0,0,1,0,0,0,0,0,0
680.306095524035,0,1,0,0,1,0,0,0,0,0
680.329363306422,0,0,0,0,0,0,0,1,0,0
681.240597448769,0,0,0,0,0,0,1,0,0,0
